"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060110220281","3 IN 1 MAKE UP REMOVAL WIPES","8","8.00","1.36","0.00"
"5391513951824","DIORALYTE RELIEF sachets s/f raspberry 300mg/350mg/580mg  6","4","22.36","3.72","0.00"
"4005808570638","NIVEA VISAGE daily moisturising creme nourishing 50ml","4","19.96","3.32","0.00"
"5060057403273","PARACETAMOL","8","12.00","2.00","0.00"
"5011309102611","Sodium Bicarbonate 5% Ear Drops","4","15.16","2.52","0.00"
"5060100930206","SURESIGN","4","9.96","1.68","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","4","23.96","4.00","0.00"
"5033847000389","ASPIRIN 75MG GR","8","13.52","2.24","0.00"
"5010605054112","Canesten 500mg Pessary","4","48.76","8.12","0.00"
"5060035248049","Difflam 3mg Lozenges","8","60.72","10.12","0.00"
"5015915832047","Lactulose 500ml","4","35.96","6.00","0.00"
"5000158101241","Optrex Actimist 2in1 Eye Spray","4","63.96","10.68","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","8","68.00","11.36","0.00"
"5060018880099","Ultra Chlora Cherry Spy 15ml","4","24.60","4.12","0.00"
"5010123722708","Calpol Inf S/f 120mg/5ml 100ml","4","18.36","3.08","0.00"
"5011309400410","Cystitis Sachets X 6 Sachets","4","15.96","2.68","0.00"
"5018632254321","FINGER & TOE STRAPPING","4","14.20","2.36","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","4","27.96","4.68","0.00"
"87108132","MENTOS","8","5.20","0.88","0.00"
"705928002005","Neilmed Sinus Rinse Refill Kit","4","73.00","12.16","0.00"
"5060660872008","AACULOSE eye drops 0.5% 10ml","4","7.12","1.20","0.00"
"6921756492434","FLOWFLEX lateral flow test kits  5","4","36.00","6.00","0.00"
"96043509","Halls Citrus sf","8","6.80","1.12","0.00"
"5025971100295","LiL-Lets Lite 16s","8","12.72","0.00","0.00"
"4719003342821","MICROLIFE blood pressure monitor BPB2 basic","4","74.96","12.48","0.00"
"5054563062574","Night Nurse Capsules 10","4","28.64","4.76","0.00"
"5000309007316","ROBITUSSIN CHESTY CGH 250ml","4","33.96","5.68","0.00"
"5011417579169","Senokot Tabs 7.5mg 20pk","8","28.40","4.72","0.00"
"5024874015347","VALUPAK FOLIC ACID 90S","4","4.56","0.76","0.00"
"4084500477360","Clearblue Digital Preg Test Sngle","4","49.16","8.20","0.00"
"5033847001966","PYROCALM CONTROL 20MG 14TAB","4","45.96","7.68","0.00"
"8006540822647","ALWAYS ULTRA DAY & NIGHT","4","11.96","1.60","2.40"
"5060637649909","CHLORPHENAMINE","4","11.96","2.00","0.00"
"5027097795331","Daktacort Hc Cream 15g","4","30.76","5.12","0.00"
"5000347063282","Panadol Extra Sol Tabs 24","8","43.92","7.32","0.00"
"9314839020766","QV emollient cream 100g","4","27.96","4.68","0.00"
"8718951392878","SANEX shower gel zero % sensitive 225ml","4","8.76","1.48","0.00"
"4008976682189","Complan Shake Banana 4x57g","4","14.56","0.00","0.00"
"4008976682165","Complan Shake Flavoured Shakes Strawberry 57g 4","4","14.56","0.00","0.00"
"5018632286742","FLANNELS","4","9.96","1.68","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","8","67.92","11.36","0.00"
"5017007600848","Infacol Drops 50ml","4","23.96","4.00","0.00"
"5060057402887","Lactulose 3.3g/5ml Oral Solusion","4","25.16","4.20","0.00"
"5060025370033","Orajel Ex Dental Gel 5.3g","4","25.96","4.32","0.00"
"998","Prescriptions Private","4","825.08","0.00","0.00"
"5021265245697","ULTRA minerals tablets magnesium 375mg  60","4","23.80","3.96","0.00"
"3574661697345","AVEENO daily moisturising lotion calming relief 300ml","4","35.64","5.96","0.00"
"5017353506474","GALPHARM treathay tablets f/c 120mg  10","4","15.96","2.68","0.00"
"50696925","Halls Original","4","3.40","0.56","0.00"
"5017007388258","LOPERAMIDE 2MG","4","15.36","2.56","0.00"
"705928003101","Neilmed Sinus Rinse Starter ki","4","43.96","0.00","0.00"
"3574661475301","ORALDENE medicated relief for mouth & throat infections 200ml ","4","20.00","3.32","0.00"
"010181043352","PALMERS COCOA BUTTER HAND CREAM","4","13.16","2.20","0.00"
"5010605296024","Rennie Deflatine 18 Tablets","4","19.16","3.20","0.00"
"5017289002316","FACIAL WIPES ","4","4.00","0.68","0.00"
"5029053569857","KLEENEX balsam regular  64","8","18.00","3.04","0.00"
"5060057403518","LORATADINE 10MG","4","14.92","2.48","0.00"
"7350133960096","OTOVENT GLUE EAR TREATMENT","4","47.96","8.00","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","12","6.60","1.08","0.00"
"5011451106345","SIMPLE face kind to skin cleansing wipes  7","4","4.00","0.68","0.00"
"4030300022736","VICKS vapodrops menthol  10","8","18.32","3.04","0.00"
"5010605402111","CANESTEN ORAL capsule 150mg  1","4","53.56","8.92","0.00"
"5060057402931","CO CODAMOL","12","47.88","8.04","0.00"
"5055382305378","COTTONBUDS","4","5.16","0.88","0.00"
"5391513951749","DIORALYTE oral powder sachets blackcurrant 0.53g/3.56g/0.3g/0.47g  20","4","59.96","10.00","0.00"
"7622210412539","Halls Soothers Honey&lemon 10 Honey And Lemon","8","6.80","1.12","0.00"
"5060057402344","ALMUS cold sore cream 5% 2g","4","11.96","2.00","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","4","21.96","3.68","0.00"
"5033847002468","EARCALM","4","35.96","6.00","0.00"
"8700216596848","FIXODENT denture adhesive cream complete fresh 70g","4","18.00","3.00","0.00"
"3574661433790","IMODIUM ORIGINAL 2MG 12S","4","29.16","4.88","0.00"
"5000223437299","MELOLIN ADHESIVE dressing consumer/OTC pack  10cm x 8cm 5","16","81.44","13.56","0.00"
"8001841041391","Pampers Sensitive Baby Wipes 52s","4","4.80","0.64","0.96"
"5017123055232","Paracetamol Caplets 32","24","36.00","6.00","0.00"
"5021691600039","Phorpain Gel 30g 5%","4","11.60","1.92","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","4","4.56","0.76","0.00"
"662834502541","ZEISS LENS WIPES ","4","13.96","2.32","0.00"
"5000347016356","Zovirax Cold Sore Crm Pmp 2g","4","35.96","6.00","0.00"
"5012617021021","Ferrous Sulphate 100s 200mg","4","23.96","3.20","4.80"
"50658053","Halls Cherry","12","10.20","1.72","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","4","18.72","3.12","0.00"
"7046260606319","NICORETTE chewing gum icy white 2mg  210","4","121.24","5.76","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"999","Prescriptions Nhs","176","1742.40","0.00","0.00"
