"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5010123708528","Actifed MultI-Action Tabs 12s","4","23.16","3.88","0.00"
"5060057402344","ALMUS cold sore cream 5% 2g","4","11.96","2.00","0.00"
"5055382307402","ALVITA silicone ear plugs  3pairs","4","19.56","3.28","0.00"
"5391513951718","ANTHISAN BITE & STING cream 2% 20g","4","21.96","3.68","0.00"
"5054563087546","AQUAFRESH toothpaste childrens splash strawberry 50ml","4","6.84","1.16","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","8","12.00","2.00","0.00"
"5000158065727","Bonjela Cool Mint 15g","8","47.20","7.84","0.00"
"5011309020212","Calamine Lotion 200ml","4","13.16","2.20","0.00"
"3574661648804","CALPOL MELTS 6PLUS","4","22.72","3.80","0.00"
"5010605055287","Canesten Oasis For Cystitis Relief Cystitis Relief","4","27.56","4.60","0.00"
"5017848254484","CHILDRENS ALLERGY RELIEF","4","19.16","3.20","0.00"
"5010605400766","CLARITYN allergy tablets 10mg  60","4","72.76","12.12","0.00"
"5011309055719","Clotrimazole 1% Cream","8","34.32","5.76","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","4","15.96","2.68","0.00"
"5060003780588","CO-Codamol Eff 8/500mg 32s","4","23.96","4.00","0.00"
"9001375996494","Cow/gate Instant Carobel 135g Instant Carobel","4","17.40","0.00","0.00"
"5011309400410","Cystitis Sachets X 6 Sachets","4","15.96","2.68","0.00"
"5011501016075","DEEP FREEZE glide-on cold gel 50g","4","23.40","3.92","0.00"
"8710447275313","DOVE BODY LOVE RESTORING CARE HANDCREAM","4","11.96","2.00","0.00"
"5012251009423","FACIAL WIPES SOFT APRICOT","4","4.00","0.68","0.00"
"5000158064515","GAVISCON ADVANCE liquid peppermint 200mg/1000mg 500ml","4","43.80","7.32","0.00"
"5010605830464","Germoloids Crm 25g","4","18.76","3.12","0.00"
"50658053","Halls Cherry","4","3.40","0.56","0.00"
"96043509","Halls Citrus sf","8","6.80","1.12","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"5060464500015","Ibuprofen Tablets 200mg 24","4","8.20","1.36","0.00"
"5017007600855","Infacol 85ml","4","31.96","5.32","0.00"
"5030104005163","JAKEMANS menthol lozenges blackcurrant 73g","4","3.96","0.68","0.00"
"6003058068064","KEDLEY ANKLE SUPPORT L","4","23.96","4.00","0.00"
"6003058068477","KEDLEY FABRIC ARM POUCH","-4","-27.96","-4.68","0.00"
"5033847002192","KWELLS 12 TABLETS","4","15.96","2.68","0.00"
"5015915832047","Lactulose 500ml","4","35.96","6.00","0.00"
"5060057402894","Lactulose 500ml","4","35.96","6.00","0.00"
"5060057403518","LORATADINE 10MG","4","14.92","2.48","0.00"
"5010441013663","Magnesium & Vitamin B6 Tablets","8","16.00","2.64","0.00"
"5060126090366","MELBOURNE SPRING WATER","4","4.00","0.68","0.00"
"991","MISC","4","7.96","1.32","0.00"
"5023652380912","Na Eve Primrose Oil 1000mg 90s","4","39.96","6.68","0.00"
"5010441009727","NUMARK OTC medicines ibuprofen tablets 200mg  96","4","30.36","5.08","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","4","45.16","7.52","0.00"
"5011309115512","OPTICROM ALLERGY 2%","4","23.96","4.00","0.00"
"50483464","Optrex Infected Eye Drops","4","31.96","5.32","0.00"
"5060025370033","Orajel Ex Dental Gel 5.3g","4","25.96","4.32","0.00"
"5060025370026","Orajel Mouth Gel 10% Blue 5.3g","4","19.16","3.20","0.00"
"5060013941511","Paracetamol Caps 500mg 32","8","16.00","2.68","0.00"
"5017848254446","PARACETAMOL CAPSULES","8","16.00","2.68","0.00"
"5055144201658","PARACETAMOL CAPSULES 32S","8","16.00","2.64","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","4","33.96","5.68","0.00"
"5011309047110","POLYTAR scalp shampoo 4% 150ml","4","31.96","5.32","0.00"
"5999554820330","POXCLIN COOL MOUSSE","4","43.96","7.32","0.00"
"999","Prescriptions Nhs","148","1465.20","0.00","0.00"
"998","Prescriptions Private","4","32.00","0.00","0.00"
"5033847001966","PYROCALM CONTROL 20MG 14TAB","4","45.96","7.68","0.00"
"5011309018110","SAVLON 15G","4","7.16","1.20","0.00"
"5012616267659","SOLPADEINE MAX 24","4","36.28","6.04","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","4","34.00","5.68","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","4","27.56","4.60","0.00"
"3331300097238","Sterimar Baby","4","19.96","3.32","0.00"
"3574661433400","SUDAFED sinus ease nasal spray 0.14ml 15ml","4","24.20","4.04","0.00"
"5021265245697","ULTRA minerals tablets magnesium 375mg  60","4","23.80","3.96","0.00"
"5024874015347","VALUPAK FOLIC ACID 90S","4","4.56","0.76","0.00"
"5024874015514","VALUPAK PREGNANCY 30 TABLETS","4","13.16","2.20","0.00"
"5024874015064","Valupak Vit B6 60s","4","5.92","1.00","0.00"
"8712561480307","VASELINE hand cream 75ml 6","4","9.56","1.60","0.00"
"1210001146457","VIAGRA 4","8","153.84","25.68","0.00"
"3057640100673","VOLVIC","4","4.00","0.68","0.00"
