"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5011309035117","COVONIA DRY TICKLY SF","4","27.96","4.68","0.00"
"5010605829024","Germoline Antiseptic Crm 55g","2","7.78","1.30","0.00"
"87108132","MENTOS","16","10.40","1.76","0.00"
"5010441007235","Night Time Sleep Aid 25mg 20 Tabs","2","7.78","1.30","0.00"
"5010123710293","Sinutab Tablets 15s","2","12.98","2.16","0.00"
"5060110220281","3 IN 1 MAKE UP REMOVAL WIPES","4","4.00","0.68","0.00"
"5060057401989","ALMUS ibuprofen tablets 200mg  24","2","2.00","0.34","0.00"
"5000283659181","Buscopan Ibs Relief 40tabs","2","16.68","2.78","0.00"
"42405962","DEXTRO BLUEBERRY","2","1.58","0.26","0.00"
"5055382308812","FOLIC ACID 400UG","2","3.60","0.60","0.00"
"4031626710789","Hyloforte Drops 10ml","4","35.96","6.00","0.00"
"5060660872008","AACULOSE eye drops 0.5% 10ml","4","7.12","1.20","0.00"
"5055382307167","ALVITA surgical dressings crepe bandage cotton BP 7.5cm x 4.5m","2","10.64","1.78","0.00"
"50184262","Dextro Energy B/currant 47g","2","1.58","0.00","0.00"
"27122301","DISPENSARY SALE","4","62.56","10.44","0.00"
"5033847002192","KWELLS 12 TABLETS","4","15.96","2.68","0.00"
"7323190198351","Mepore Dressing 7x8cm","28","9.80","1.64","0.00"
"4005800278907","ELASTOPLAST dressings sensitive xl 6cm x 7cm 5","2","8.64","1.44","0.00"
"5060025370026","Orajel Mouth Gel 10% Blue 5.3g","4","19.16","3.20","0.00"
"5018632241291","TWEEZERS","4","7.56","1.28","0.00"
"5000158071346","Gaviscon Dble Action Tablets Mint 24","2","10.98","1.84","0.00"
"5010605830464","Germoloids Crm 25g","4","18.76","3.12","0.00"
"5060018881478","MURINE eye drops dry & tired eye drops 0.15% 15ml","4","16.28","2.72","0.00"
"3574660569483","Ovex Tablet Single Tablet","2","10.58","1.76","0.00"
"3574660569834","Daktarin Intensive Cream 15g","2","15.38","2.56","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","4","23.96","4.00","0.00"
"5000158064089","LEMSIP MAX COLD/FLU CAPS 16s","4","17.96","3.00","0.00"
"5012674061381","STUGERON 15 TABS","4","21.16","3.52","0.00"
"5011309055719","Clotrimazole 1% Cream","2","8.58","1.44","0.00"
"074312002571","GENTLE IRON COMPLEX 100 CAPSULES","4","19.80","3.32","0.00"
"5000309007545","NEXIUM CONTROL 20MG","4","51.96","8.68","0.00"
"5012616264320","Abidec Multivitamin Syrup 150ml","2","11.98","2.00","0.00"
"50184491","Dextro Energy Tropical","2","1.58","0.00","0.00"
"5012616172601","Lyclear Dermal Crm 30g Dermal Cream  5%","4","47.72","7.96","0.00"
"5024874015361","VALUPAK MULTIVIT 50 one-a-day tablets","4","5.92","1.00","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","2","15.98","2.66","0.00"
"5012616264283","BRONCHOSTOP junior syrup 200ml","2","19.98","3.34","0.00"
"4005800044427","Eplast Fab/wsh/proof18s","2","5.26","0.88","0.00"
"50084470","Fishermans Friend B/curt 25g","8","6.32","1.06","0.00"
"991","MISC","6","12.16","2.04","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","8","90.32","15.04","0.00"
"999","Prescriptions Nhs","86","851.40","0.00","0.00"
"3574660606027","SUDAFED DECONG TABS 12s","4","19.16","3.20","0.00"
"5051562033802","voltarol 12hr gel","2","38.98","6.50","0.00"
"5051594006843","APTAMIL milk powder anti reflux infant 800g","2","35.00","0.00","0.00"
"5024071310115","CO-Codamol 32s","2","7.98","1.34","0.00"
"5011501016105","DEEP FREEZE cold gel 35g","4","10.36","1.72","0.00"
"5033847002468","EARCALM","4","35.96","6.00","0.00"
"5017123055232","Paracetamol Caplets 32","4","6.00","1.00","0.00"
"5012616267659","SOLPADEINE MAX 24","12","108.84","18.12","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","8","9.12","1.52","0.00"
"5055382307174","ALVITA surgical dressings crepe bandage cotton BP 10cm x 4.5m","2","13.74","2.30","0.00"
"5033847000389","ASPIRIN 75MG GR","2","3.38","0.56","0.00"
"5000158104310","Nurofen Cold&flurelief 16s","2","10.98","1.84","0.00"
"5023497334316","PEPTAC LIQUID antacid liquid peppermint 80mg/5ml/250mg/5ml/133.5mg/5ml 500ml","4","23.68","3.96","0.00"
"7610700001059","RICOLA soothe & clear original herb 75g ","2","2.98","0.50","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","6","51.00","8.52","0.00"
"5017007601333","SUDOCREM 60G","4","13.40","2.24","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","22","33.00","5.50","0.00"
"5060057402887","Lactulose 3.3g/5ml Oral Solusion","2","12.58","2.10","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","2","16.38","2.74","0.00"
"998","Prescriptions Private","4","163.00","0.00","0.00"
"5054563097743","SENSODYNE toothpaste repair & protect whitening 75ml","2","11.50","1.92","0.00"
"5012616268007","SOLPADINE PLUS 24","4","29.08","4.84","0.00"
