"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5000347079016","EUMOVATE ECZ&DER CRM 15g","2","19.96","3.32","0.00"
"5012251009423","FACIAL WIPES SOFT APRICOT","2","2.00","0.34","0.00"
"5016379291876","IBULEVE max strength pain relief gel 10% 30g","2","12.00","2.00","0.00"
"010181041808","Palmers Body Lotion 250ml","2","9.98","1.66","0.00"
"5060057403273","PARACETAMOL","6","9.00","1.50","0.00"
"5010934003942","Vagisil Ph Balance Wash 250ml","2","11.90","1.98","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","4","23.96","4.00","0.00"
"9341394006072","AEROPAD low adherent pad 5cm x 5cm 5","2","5.00","0.84","0.00"
"87111842","Dextro Energy Org & Vitc 47g","2","1.50","0.00","0.00"
"5011309105612","FLEXITOL for heels 25% urea balm 40g","2","7.98","1.34","0.00"
"5011417576229","GAVISCON ADVANCE 600ML","2","40.16","6.70","0.00"
"5034660508038","Halls Soothers S/Berry","2","1.70","0.28","0.00"
"5054563062574","Night Nurse Capsules 10","2","14.32","2.38","0.00"
"5024874030630","VALUPAK PLUS vitamin E vitamin E 400iu  30","4","11.96","2.00","0.00"
"5060133373841","Vizulize Dry Eyes Intensive Drops 10ml","2","9.18","1.54","0.00"
"5010123730642","Calpol Six Plus Sfree 200ml","2","17.98","3.00","0.00"
"5017371153780","CALYPSO travel pack sun lotion SPF15 & 20 after sun 100ml 3","2","15.38","2.56","0.00"
"5018632285776","DENTAL FLOSS PICKS","2","6.98","0.94","1.40"
"5017007052302","Fluconazole 150mg Capsule","4","15.96","2.68","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","2","13.98","2.34","0.00"
"5000488108453","Nelsons Tea Tree Crm 30ml","2","11.90","1.98","0.00"
"5000167056464","Nurofen 200mg Caplets","2","4.86","0.82","0.00"
"5011417573259","NUROFEN FOR CHILDREN oral suspension orange flavour 7-12 years 200mg/5ml 100ml","2","14.20","2.36","0.00"
"5052197053616","Optrex Allergy Eye Drps 10ml Eye Drops  2%w/v","2","11.98","2.00","0.00"
"5018632296581","STERILE NON STICK WOUND PAD","4","1.56","0.26","0.00"
"5018632263286","LONG HANDLED NAIL CLIPPER","2","4.18","0.70","0.00"
"5000158100572","Nurofen For Children Orange 100ml","2","8.50","1.42","0.00"
"7610700021705","RICOLA lozenges sugar free raspberry mint 45g","2","2.90","0.48","0.00"
"5011784004516","SNUFFLEBABE nasal drops 10ml","2","6.40","1.06","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","2","13.78","2.30","0.00"
"5033847002468","EARCALM","2","17.98","3.00","0.00"
"4005800237522","Eplast Fabric Plasters 10","2","5.78","0.96","0.00"
"50375301","Kleenex Tissues","12","7.20","1.20","0.00"
"5016298990973","Laxido Orange (keep)","2","11.84","1.98","0.00"
"5000223437299","MELOLIN ADHESIVE dressing consumer/OTC pack  10cm x 8cm 5","4","20.36","3.40","0.00"
"5010441020753","NUMARK toiletries & personal care lens wipes  50","2","4.98","0.84","0.00"
"5011784001744","SNUFFLEBABE saline spray 15ml","2","8.50","1.42","0.00"
"5012616267659","SOLPADEINE MAX 24","2","18.14","3.02","0.00"
"8711428079425","STERISTRIP","2","30.00","5.00","0.00"
"5028763007598","WISDOM TRIPLE PACK ","2","2.98","0.50","0.00"
"3574661137650","Benadryl Relief Plus 12s","2","13.98","2.34","0.00"
"50084470","Fishermans Friend B/curt 25g","6","4.74","0.80","0.00"
"5020535010997","Hayfever relief wipes","2","2.00","0.34","0.00"
"6003058068248","KEDLEY BACK SUPPORT ","2","29.98","5.00","0.00"
"991","MISC","4","24.00","4.00","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","6","67.74","11.28","0.00"
"999","Prescriptions Nhs","62","613.80","0.00","0.00"
"7322541067933","TENA lady extra plus instadry absorbent pads duo  16","2","9.50","0.00","0.00"
"5024874015187","Valupak Garlic 30s Tabs","4","4.56","0.76","0.00"
"5051562033802","voltarol 12hr gel","2","38.98","6.50","0.00"
"5012654201035","Carnation Fng/toe Bnd 4m","2","7.30","1.22","0.00"
"5000223414740","MELOLIN ADHESIVE low-adhesive absorbent dressing pads consumer/OTC pack  8.3cm x 6cm 5","4","14.16","2.36","0.00"
"5060135050115","O.r.s. Oral Rehydration Salt Tablets Blackcurrant   12","2","9.00","1.50","0.00"
"010181043352","PALMERS COCOA BUTTER HAND CREAM","4","13.16","2.20","0.00"
"5021265250615","PREGNACARE CONCEPTION him & her tablets  60","2","41.50","6.92","0.00"
"5011309018110","SAVLON 15G","2","3.58","0.60","0.00"
"5056585803142","SCHOLL CRACKED HEEL REPAIR ","2","15.98","2.66","0.00"
"5011417566329","Steradent Act Fresh 30 Tabs","4","5.20","0.88","0.00"
"3574660534887","Sudafed Block Nose Spray 15ml","2","11.58","1.94","0.00"
"3574661692289","SUDAFED PLUS blocked nose spray 50mg/ml/1mg/ml 10ml","2","13.98","2.34","0.00"
"5060120163387","TEA TREE FACIAL WIPES","6","9.60","1.60","0.00"
"5055382308904","VITAMIN B12 10UG","2","3.98","0.66","0.00"
"5010123722661","Calpol Sfree Inf Susp 200ml","4","30.36","5.08","0.00"
"5011501003259","Deep Heat Patch x4","2","16.50","2.76","0.00"
"5018632286469","ADJUSTABLE FINGER SPLINT","2","9.98","1.66","0.00"
"5029066078483","CHILDS FARM baby care wash 250ml ","2","7.98","1.34","0.00"
"4005800310799","ELASTOPLAST 10 PLASTERS","2","6.20","1.04","0.00"
"5000158101364","Strepsils S/berry Sf 36s","2","11.78","1.96","0.00"
"5024874016535","Valupak Magnesium 187.5mg 30","2","2.28","0.38","0.00"
"3574661385488","CALPROFEN suspension 100mg/5ml 100ml","2","9.18","1.54","0.00"
"96186886","Chapstick Cherry","2","2.98","0.50","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","2","2.58","0.44","0.00"
"5012674021217","Daktarin Cream","4","19.96","3.32","0.00"
"21022404","EAR WAX REMOVAL","2","100.00","16.66","0.00"
"5000158101241","Optrex Actimist 2in1 Eye Spray","2","31.98","5.34","0.00"
"5011417579152","OPTREX eye spray actimist for tired & strained eyes 10ml","2","31.98","5.34","0.00"
"5023497334316","PEPTAC LIQUID antacid liquid peppermint 80mg/5ml/250mg/5ml/133.5mg/5ml 500ml","2","11.84","1.98","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","2","17.00","2.84","0.00"
"5017007601333","SUDOCREM 60G","2","6.70","1.12","0.00"
"6009547616150","THUMB WRAP","2","15.98","2.66","0.00"
"5028763007871","Wisdom Clean Between Brushes 20 Interdental Brushes","6","17.94","3.00","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","4","6.00","1.00","0.00"
"4005800042782","ELASTOPLAST plasters water resistant  20","2","5.52","0.92","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","2","16.98","2.84","0.00"
"5017007600848","Infacol Drops 50ml","2","11.98","2.00","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","2","16.38","2.74","0.00"
"5060025370033","Orajel Ex Dental Gel 5.3g","2","12.98","2.16","0.00"
"998","Prescriptions Private","2","36.00","0.00","0.00"
"9314839020742","QV emollient cream 500g","2","28.98","4.84","0.00"
"5012616268007","SOLPADINE PLUS 24","2","14.54","2.42","0.00"
"5391513951879","SYNDOL tablets 30mg/10mg/5mg/450mg  10","2","9.18","1.54","0.00"
"5024874015101","Valupak Calcium & Vit D 400mg 30s","2","2.28","0.38","0.00"
"5060057402856","ALMUS hayfever & allergy relief tablets 10mg  30","4","9.96","1.50","1.00"
"5039139011965","ALVITA surgical dispensing aids pill cutter","2","5.98","1.00","0.00"
"5010724531006","Anusol Plus Hc Suppositories 12","4","27.16","4.52","0.00"
"5017371132068","Calypso After Sun Aloe Gel","2","7.98","1.34","0.00"
"5010605402111","CANESTEN ORAL capsule 150mg  1","2","26.78","4.46","0.00"
"5060057402931","CO CODAMOL","12","47.88","8.04","0.00"
"5011309725810","EURAX CREAM W CROTAMITON10%","4","19.96","3.32","0.00"
"5030104005064","JAKEMANS menthol lozenges throat & chest 73g","2","3.98","0.66","0.00"
"5039139011903","SKIN CLOSURE STRIPS","4","11.96","2.00","0.00"
"5000158100527","STREPSILS honey & lemon lozenges 0.6mg/1.2mg  36","2","11.78","1.96","0.00"
