"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5099514400210","ADULT WATERWIPES","8","28.00","4.68","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","4","21.96","3.68","0.00"
"4015400628088","ALWAYS incontinence range discreet pads long plus  16","4","19.56","0.00","0.00"
"5060057400197","Antihistamine Tablets 4mg 28s","4","11.96","2.00","0.00"
"5010724530962","Anusol Cream 43g","4","27.56","4.60","0.00"
"5012616291708","Beconase Hayfever Nasal Spray 0.05% 180 Doses","4","43.96","7.32","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","16","24.00","4.00","0.00"
"3574661137650","Benadryl Relief Plus 12s","16","111.84","18.68","0.00"
"96032893","Betteryou Boost B12","4","49.80","8.32","0.00"
"3014230021404","Brut Orginal Deo 200ml","4","13.16","2.20","0.00"
"5017371154800","CALYPSO kids sun lotion coloured roll on spf50 50ml","4","15.96","2.68","0.00"
"5010605054013","Canesten Crm 1% 20g","4","28.76","4.80","0.00"
"5055144201689","CETIRIZINE 10MG 30TAB","12","47.88","8.04","0.00"
"5030451003454","Cetraben Cream 500g","4","45.92","7.64","0.00"
"5030451003430","Cetraben Emoll Crm 50g","4","10.80","1.80","0.00"
"5060018880068","CHLORALIEVE lozenges honey & lemon 0.6mg/1.2mg/2mg  24","4","23.96","4.00","0.00"
"5010605400773","CLARITYN allergy tablets 10mg  30","4","43.96","7.32","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","8","31.92","5.36","0.00"
"5060003780588","CO-Codamol Eff 8/500mg 32s","4","23.96","4.00","0.00"
"4008976682189","Complan Shake Banana 4x57g","4","14.56","0.00","0.00"
"4008976682165","Complan Shake Flavoured Shakes Strawberry 57g 4","12","43.68","0.00","0.00"
"4008976682158","Complan Shake Vanilla 4x57g","4","14.56","0.00","0.00"
"5011501016105","DEEP FREEZE cold gel 35g","4","10.36","1.72","0.00"
"5011501080021","Deep Relief Gel Trip Act 50g","4","25.00","4.16","0.00"
"50184491","Dextro Energy Tropical","8","6.32","0.00","0.00"
"5391513951756","DIORALYTE oral powder sachets blackcurrant 0.53g/3.56g/0.30g/0.47g  6","4","19.96","3.32","0.00"
"27122301","DISPENSARY SALE","16","22.24","3.68","0.00"
