"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060057402153","ALMUS sleep aid tablets 50mg  20","4","21.96","3.68","0.00"
"5035559002514","AVOMINE 25MG TAB","4","30.32","5.04","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","4","6.00","1.00","0.00"
"5000158065727","Bonjela Cool Mint 15g","8","47.20","7.84","0.00"
"5010123722630","CALPOL 2M+ 100ML","4","18.36","3.08","0.00"
"5017371146850","Calypso Kids Sun Lotion Spf 50","4","27.96","4.68","0.00"
"5010605402111","CANESTEN ORAL capsule 150mg  1","4","53.56","8.92","0.00"
"5060328461001","CANESTEN THRUSH2%","4","42.36","7.08","0.00"
"5012654201035","Carnation Fng/toe Bnd 4m","4","14.60","2.44","0.00"
"5055144201689","CETIRIZINE 10MG 30TAB","4","15.96","2.68","0.00"
"5026468744732","CHLORAMPHENICOL 1% ANTIBIOTIC EYE OINTMENT","4","41.40","6.92","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","4","5.16","0.68","1.04"
"5060013941610","CO CODAMOL 8MG/500MG","8","31.92","5.36","0.00"
"5060003780588","CO-Codamol Eff 8/500mg 32s","4","23.96","4.00","0.00"
"3663555002119","COMPEED","8","50.40","8.40","0.00"
"5027097795331","Daktacort Hc Cream 15g","4","30.76","5.12","0.00"
"5011417578285","GAVISCON DOUBLE ACTION chewable tablets mixed berries 187.5mg/250mg/106.5mg  48","4","47.96","8.00","0.00"
"50696925","Halls Original","8","6.80","1.12","0.00"
"7350087736747","HC45 HYDROCORTISONE CREAM","4","23.96","4.00","0.00"
"5055382308263","IBUPROFEN 400MG","4","11.16","1.88","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","8","67.92","11.36","0.00"
"5030104004944","Jakemans Throat/chest Stick","8","7.92","1.36","0.00"
"5012616265587","JUNGLE FORMULA dry protect spray 90ml ","4","35.96","6.00","0.00"
"5000477807220","KALMS DAY","4","27.48","4.60","0.00"
"6003058068194","KEDLEY KNEE SUPPORT ","4","35.96","6.00","0.00"
"4987072011157","Koolnsoothe Child 4","4","10.80","1.80","0.00"
"5027599000025","Lotil Cream 50ml","4","14.40","2.40","0.00"
"615018255061","Lotil Org Cream 114ml","4","19.84","3.32","0.00"
"5060126090366","MELBOURNE SPRING WATER","4","4.00","0.68","0.00"
"5000223414658","MELOLIN 5CMX5CM","4","8.40","1.40","0.00"
"5018632296215","MINI HANDBAG BARREL BRUSH","4","7.96","1.32","0.00"
"991","MISC","4","5.16","0.88","0.00"
"3574661775517","NICORETTE lozenges mint 4mg  80","4","72.00","3.44","0.00"
"5054563062574","Night Nurse Capsules 10","4","28.64","4.76","0.00"
"5010441007235","Night Time Sleep Aid 25mg 20 Tabs","4","15.56","2.60","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","4","39.20","6.52","0.00"
"5052197053616","Optrex Allergy Eye Drps 10ml Eye Drops  2%w/v","8","47.92","8.00","0.00"
"5011417590942","OPTREX eye drops double action rehydrating dry eyes 10ml","4","42.00","7.00","0.00"
"50007592","Optrex Refreshing Eye Drops 10ml","4","19.96","3.32","0.00"
"5055144201658","PARACETAMOL CAPSULES 32S","4","8.00","1.32","0.00"
"5038483000076","Paramol Ets 24 Tabs","8","67.92","11.36","0.00"
"4084500846548","PeptO-Bismol 120ml","4","13.80","2.32","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","8","67.92","11.36","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","4","23.96","3.20","4.80"
"999","Prescriptions Nhs","124","1227.60","0.00","0.00"
"998","Prescriptions Private","12","98.76","0.00","0.00"
"8720181336058","RADOX shower gel feel refreshed eucalyptus & citrus 225ml","4","7.56","1.00","1.52"
"5031676000945","SKINCALM 1% BITE AND STING CREAM HYDROCORTISONE","12","46.68","7.80","0.00"
"5011309102611","Sodium Bicarbonate 5% Ear Drops","4","15.16","2.52","0.00"
"5012616267659","SOLPADEINE MAX 24","4","36.28","6.04","0.00"
"5000158100954","Strepsils Orange & Vit C 36 Orange & Vitamin C","4","23.56","3.92","0.00"
"5000158101364","Strepsils S/berry Sf 36s","4","23.56","3.92","0.00"
"5024874015187","Valupak Garlic 30s Tabs","8","9.12","1.52","0.00"
"5013965704666","Vicks First Def Nasal Spry 15ml","4","30.60","5.12","0.00"
"5021265250745","WELLKID gummies marvel multivitamin  50","4","50.20","8.36","0.00"
"5017007600176","WINDEZE 20S GEL","0","0.00","0.00","0.00"
"5028763008557","WISDOM interdental products clean between minty floss harps  30","4","6.36","0.84","1.28"
"5028763012226","WISDOM toothpaste active whitening charcoal 100ml","4","11.96","1.60","2.40"
