"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5012617002136","CO-CODAMOL 8/500MG","2","7.98","1.34","0.00"
"6003058068200","KEDLEY ANKLE SUPPORT ","2","15.98","2.66","0.00"
"5060660872008","AACULOSE eye drops 0.5% 10ml","2","3.56","0.60","0.00"
"3662042002953","BLEPHACLEAN EYELID WIPES 20","6","58.74","0.00","0.00"
"27122301","DISPENSARY SALE","2","11.26","1.88","0.00"
"5030104004944","Jakemans Throat/chest Stick","2","1.98","0.34","0.00"
"5000347088254","Panadol Nght Tabs 20 Tablets","2","12.00","2.00","0.00"
"6003058068279","Wrist Support With Metal Support","2","25.98","4.34","0.00"
"6921756492427","1LFT","2","4.98","0.84","0.00"
"3574661137650","Benadryl Relief Plus 12s","2","13.98","2.34","0.00"
"50084470","Fishermans Friend B/curt 25g","2","1.58","0.26","0.00"
"5030104005187","JAKEMANS menthol lozenges peppermint 73g","2","1.98","0.34","0.00"
"991","MISC","4","21.00","3.50","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"999","Prescriptions Nhs","76","752.40","0.00","0.00"
"5060100930763","SURESIGN meningitis emergency pack","2","6.24","1.04","0.00"
"5060057402894","Lactulose 500ml","2","17.98","3.00","0.00"
"5010605401787","CLARITYN kids allergy syrup berry 5mg/5ml 60ml","2","11.58","1.94","0.00"
"5031413953145","COTTON WOOL BALLS","2","2.00","0.34","0.00"
"4005808300259","Nivea For Men | Aerosol Deodorant Cool K Cool Kick","2","6.58","1.10","0.00"
"5011417590928","OPTREX eye wash multi action 100ml","2","10.78","1.80","0.00"
"5023497333326","Peptac Liquid","2","11.84","1.98","0.00"
"5060057402917","ALMUS CLOTRIMAZOLE 1% 20G","2","7.98","1.34","0.00"
"5010058044906","Cohesive Bandage 7.5cmx4.5m","2","4.68","0.78","0.00"
"8001841041360","PAMPERS baby wipes fresh clean  52","2","2.40","0.40","0.00"
"5010123708528","Actifed MultI-Action Tabs 12s","2","11.58","1.94","0.00"
"3574661625379","AVEENO calm + restore nourishing oat cleanser 200ml","2","16.98","2.84","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","12","18.00","3.00","0.00"
"4008976682165","Complan Shake Flavoured Shakes Strawberry 57g 4","2","7.28","0.00","0.00"
"5060057400111","DISPERSIBLE ASPIRIN 75mg 100 TABS","2","5.10","0.86","0.00"
"7350051300400","EAR PLUGS 5P ORIGINAL","2","5.98","1.00","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","8","67.92","11.36","0.00"
"5030104004920","JAKEMANS menthol sweets throat & chest 41g","2","1.98","0.34","0.00"
"5025135118272","MALIBU SPF 30 LIP BALM 3PK WATERMELON/MINT/VANILLA","2","5.98","1.00","0.00"
"998","Prescriptions Private","4","208.42","0.00","0.00"
"3574661493633","Aveeno Skin Relief Hand Cream 75ml","2","14.14","2.36","0.00"
"5011501000388","DEEP FREEZE muscle rescue cold spray 72.5ml","4","23.96","4.00","0.00"
"21022404","EAR WAX REMOVAL","2","100.00","16.66","0.00"
"5060148524245","MAGNESIUM MENOPAUSE","2","27.90","4.66","0.00"
"5000477672187","OLBAS oil 30ml","2","15.98","2.66","0.00"
"5018632001628","SAFE & SOUND medicine organisers 7 day pill box reminder","2","2.78","0.46","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","8","43.92","7.36","0.00"
"50375301","Kleenex Tissues","4","2.40","0.40","0.00"
"8001841041391","Pampers Sensitive Baby Wipes 52s","2","2.40","0.40","0.00"
"5012616267659","SOLPADEINE MAX 24","8","72.56","12.08","0.00"
"5024874032061","Valupak Vit D3 1000iu 60s","2","2.28","0.38","0.00"
"5011309089516","Virasoothe Cpox Gel 50g","2","13.98","2.34","0.00"
"5060006581533","A&D blood pressure monitors wrist with AFib screening","2","69.90","11.66","0.00"
"5010605153839","BEROCCA vitamin B effervescent tablets blackcurrant  15","2","18.58","3.10","0.00"
"5011309027419","Care+ Aqueous Calamin Cream 100g","2","6.98","1.16","0.00"
"4005800035784","EUCERIN dry skin with lactate & carnatine replenishing cream 5% 75ml","2","21.00","3.50","0.00"
"5030104005125","JAKEMANS menthol lozenges menthol & eucalyptus 73g","2","1.98","0.34","0.00"
"3574669907873","Johnsons Baby Shampoo 300ml","2","4.00","0.66","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","2","11.98","2.00","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","4","27.56","4.60","0.00"
"7317400026749","TEPE interdental brushes blue 0.6mm 6","2","8.60","1.44","0.00"
"5010441009703","Vapour Rub 50g","2","3.98","0.66","0.00"
"5018632211690","BluE-Detectable Plasters","2","6.30","1.06","0.00"
"5011309011012","Care Decongestant Tabs","2","5.98","1.00","0.00"
"5055382305378","COTTONBUDS","2","2.58","0.44","0.00"
"4005800182044","EUCERIN dermo purifyer scrub 100ml","2","23.00","3.84","0.00"
"4031626711595","Hycosan Plus Eye Drops 7.5ml Eye Drops","2","22.36","3.72","0.00"
"309975122060","Mitchum Roll on","2","3.98","0.54","0.80"
"4062981021913","NUMARK IBUPROFEN 400MG 48S","2","15.38","2.56","0.00"
"5000347033476","Panadol Actifast Sol 24","2","9.90","1.66","0.00"
"3574661186962","sudafed sinus max strength cap","2","9.98","1.66","0.00"
"5036631010281","ASHTON & PARSONS TEETHING GEL","2","11.50","1.92","0.00"
"5010123722708","Calpol Inf S/f 120mg/5ml 100ml","2","9.18","1.54","0.00"
"5011309035117","COVONIA DRY TICKLY SF","2","13.98","2.34","0.00"
"7350087736846","E45 ITCH RELIEF CREAM","2","13.98","2.34","0.00"
"4005900730909","EUCERIN urea repair treatment cream 10% 100ml","2","27.00","4.50","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","6","41.94","7.02","0.00"
"4717095034464","GLUCORX go blood glucose meter with strips  50","2","39.90","6.66","0.00"
"5000167056464","Nurofen 200mg Caplets","2","4.86","0.82","0.00"
