"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060110220281","3 IN 1 MAKE UP REMOVAL WIPES","1","1.00","0.17","0.00"
"5011309897319","ACRIFLEX CREAM 30g","1","3.99","0.67","0.00"
"5000283662204","ALLEVIA 120MG","2","10.64","1.78","0.00"
"5060057403327","ALMUS PARACETAMOL ORAL S 2MPLUS","1","3.59","0.60","0.00"
"96032909","Anbesol Teething Gel 10g","1","2.70","0.45","0.00"
"5060057400197","Antihistamine Tablets 4mg 28s","2","5.98","1.00","0.00"
"3574661493633","Aveeno Skin Relief Hand Cream 75ml","1","7.07","1.18","0.00"
"5000488201383","Bach Rescue Remedy Spray 20ml","1","11.50","1.92","0.00"
"5012251007047","BEAUTY FORMULAS intensive foot cream  100ml","1","1.39","0.23","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","1","7.99","1.33","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","2","3.00","0.50","0.00"
"5011417569627","Bonjela Soothng Gel 15ml","2","7.98","1.34","0.00"
"5017371132068","Calypso After Sun Aloe Gel","2","7.98","1.34","0.00"
"5017371153780","CALYPSO travel pack sun lotion SPF15 & 20 after sun 100ml 3","1","7.69","1.28","0.00"
"7315980025299","Ccs Foot Care Cream","1","7.99","1.33","0.00"
"01050361000030111729","CLINIPORE TAPE 2.5CMX5M","1","1.49","0.25","0.00"
"50632725","Clove Oil 10ml","1","3.99","0.67","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","3","11.97","2.01","0.00"
"4008976682080","Complan S/berry 57g","2","8.40","0.00","0.00"
"5000101510113","CUSSONS creations handwash sea samphire & waterlily 500ml","1","1.00","0.17","0.00"
"5012008771108","CUTICURA ORIG BODY POWDER","1","4.99","0.83","0.00"
"5391513951770","DIORALYTE oral powder sachets citrus 0.53g/3.56g/0.30g/0.47g  6","1","4.99","0.83","0.00"
"5012617017147","Disp Asprin 75mg 100s","2","5.10","0.86","0.00"
"5060057400111","DISPERSIBLE ASPIRIN 75mg 100 TABS","1","2.55","0.43","0.00"
"5000283659228","Dulcoease 100mg 30 Caps","1","6.50","1.08","0.00"
"4005800042775","Elastoplast Water Resis 10s","1","1.95","0.33","0.00"
"5060209732459","EPIMAX","2","9.98","1.66","0.00"
"5011309083415","EURAX cooling itch relief gel 75g","1","5.99","1.00","0.00"
"5011309725810","EURAX CREAM W CROTAMITON10%","2","9.98","1.66","0.00"
"96190968","EURAX HC CREAM","4","19.96","3.32","0.00"
"5017289002316","FACIAL WIPES ","2","2.00","0.32","0.10"
"5012251009423","FACIAL WIPES SOFT APRICOT","1","1.00","0.17","0.00"
"5010724525937","Femfresh Ult Care Wash 250ml","1","2.99","0.50","0.00"
