"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5010123708528","Actifed MultI-Action Tabs 12s","1","5.79","0.97","0.00"
"5055382305293","ALVITA beauty & toiletries cotton wool balls  100","1","1.49","0.25","0.00"
"5055382306023","ALVITA PREGNANCY TEST SINGLE","1","2.99","0.50","0.00"
"5060637649879","AQUEOUS CREAM","8","8.00","1.36","0.00"
"5060286630754","AYMES shake compact vanilla 57g 7","2","15.08","0.00","0.00"
"5016379111006","Bazuka Gel Extra Strength","1","7.40","1.23","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","5","7.50","1.25","0.00"
"3574660496970","Benylin Mucus Relief Ngt 150ml","4","36.36","6.08","0.00"
"5012251012447","BF HAND CREAM","1","1.00","0.17","0.00"
"3014230021404","Brut Orginal Deo 200ml","1","3.29","0.55","0.00"
"5000283659174","Buscopan Cramps","1","7.29","1.22","0.00"
"5010605054013","Canesten Crm 1% 20g","1","7.19","1.20","0.00"
"5010605054099","Canesten Internal Cream","1","12.99","2.17","0.00"
"5011309011012","Care Decongestant Tabs","2","5.98","1.00","0.00"
"5017848254484","CHILDRENS ALLERGY RELIEF","2","9.58","1.60","0.00"
"4084500477520","Clearblue One Step Preg Test 1","1","7.99","1.33","0.00"
"5027097795331","Daktacort Hc Cream 15g","1","7.69","1.28","0.00"
"5011501040100","Deep Heat Heat Rub 100g Heat Rub","2","10.90","1.82","0.00"
"5000283661900","DULCOLAX TWELVE PLUS 5MG 40TAB","1","5.82","0.97","0.00"
"5060102170891","EAROL ear wax remover almond oil aftercare spray 10ml","1","6.99","1.17","0.00"
"4005800237508","Eplast Fabric Assort Strips 40","2","9.98","1.66","0.00"
"5011309083415","EURAX cooling itch relief gel 75g","1","5.99","1.00","0.00"
"4005800279751","FABRIC 1M BY 6CM","1","4.49","0.75","0.00"
"5065007265666","FERROUS SULFATE 200MG","2","4.38","0.74","0.00"
"6921756492434","FLOWFLEX lateral flow test kits  5","1","9.00","1.50","0.00"
"4030571004189","GEL TEARS 0.2%","1","3.27","0.55","0.00"
"5010605830822","Germolene Wound Care Crm 30g","1","3.99","0.67","0.00"
"7350087736747","HC45 HYDROCORTISONE CREAM","4","23.96","4.00","0.00"
"5016379291876","IBULEVE max strength pain relief gel 10% 30g","1","6.00","1.00","0.00"
"5060464500190","Ibuprofen 400mg Tablets 24TAB","1","2.79","0.47","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","5","42.45","7.10","0.00"
"5060710515602","INFRARED MUTI-FUNCTION EAR THERMOMETER","4","79.96","13.32","0.00"
"5030104005064","JAKEMANS menthol lozenges throat & chest 73g","1","0.99","0.17","0.00"
"5012616265587","JUNGLE FORMULA dry protect spray 90ml ","1","8.99","1.50","0.00"
"5033847002192","KWELLS 12 TABLETS","1","3.99","0.67","0.00"
"5017123217258","LUNOX sleep aid tablets 50mg  20","3","16.47","2.76","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","1","4.68","0.78","0.00"
"50621910","Menthol bp","1","2.19","0.37","0.00"
"991","MISC","4","14.56","2.43","0.00"
"5018632299810","NAIL CLIPPER CURVED","1","2.99","0.50","0.00"
"5000347062193","Night Nurse 160ml","2","17.98","3.00","0.00"
"5054563062574","Night Nurse Capsules 10","1","7.16","1.19","0.00"
"4005808222698","NIVEA MEN shaving foam sensitive 200ml ","1","3.99","0.67","0.00"
"5020535009465","NUAGE body care range aqueous cream 500ml ","2","2.98","0.50","0.00"
"5010441013007","NUMARK co-codamol caplets 8/500mg 32","3","11.97","2.01","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","2","19.60","3.26","0.00"
"5012616291647","Nytol Orginal 25mg 20s","1","5.99","1.00","0.00"
"5011309010213","Olive Oil","1","3.99","0.67","0.00"
"50483488","OPTREX BLOODSHOT EYE DROPS 10ml","4","19.96","3.32","0.00"
"50007592","Optrex Refreshing Eye Drops 10ml","1","4.99","0.83","0.00"
"5012674049907","Ovex Family Pack 4 Tabs","1","13.29","2.22","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","4","63.96","10.68","0.00"
"5054563125491","PANADOL","8","16.00","2.64","0.00"
"5017848254446","PARACETAMOL CAPSULES","1","2.00","0.33","0.00"
"5055144201658","PARACETAMOL CAPSULES 32S","5","10.00","1.65","0.00"
"5038483000052","Paramol Tabs E/t/s 12 Easy To Swallow","4","19.40","3.24","0.00"
"5054563009814","Pirinase Hayfever Nasal Spray 60dse","1","9.50","1.58","0.00"
"5999554820330","POXCLIN COOL MOUSSE","1","10.99","1.83","0.00"
"999","Prescriptions Nhs","50","495.00","0.00","0.00"
"998","Prescriptions Private","5","176.28","0.00","0.00"
"9314839020766","QV emollient cream 100g","1","6.99","1.17","0.00"
"8718951416772","SANEX shower gel zero % sensitive 450ml","1","3.00","0.50","0.00"
"5012616267659","SOLPADEINE MAX 24","2","18.14","3.02","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","2","17.00","2.84","0.00"
"5012616268007","SOLPADINE PLUS 24","1","7.27","1.21","0.00"
"3574660606027","SUDAFED DECONG TABS 12s","1","4.79","0.80","0.00"
"3574661186962","sudafed sinus max strength cap","1","4.99","0.83","0.00"
"5060100937601","SURESIGN blood pressure monitor pulse & irregular heartbeat functions LD588","1","29.99","5.00","0.00"
"5060100930350","Suresign Thermometers 30 Second Digital","1","4.07","0.68","0.00"
"42182658","Vaseline Petro Jelly 250ml","1","2.80","0.47","0.00"
"8712561481663","Vaselne Aloe Bdy Lot 200ml","1","3.65","0.61","0.00"
"1210001146457","VIAGRA 4","1","19.23","3.21","0.00"
"5013965704666","Vicks First Def Nasal Spry 15ml","1","7.65","1.28","0.00"
"5391531760521","VIVIO JUNIOR MULTIVITAMIN TONIC","4","38.44","6.40","0.00"
"5012131741801","Voltarol Emulgel P Gel 30g Gel  1.16%","1","5.79","0.97","0.00"
"5099514400142","WATER WIPES","3","8.58","1.44","0.00"
"5017007600176","WINDEZE 20S GEL","1","4.99","0.83","0.00"
"5011309028218","Witch Hazel 200ml","1","3.99","0.67","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","1","5.99","1.00","0.00"
