"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5000283659181","Buscopan Ibs Relief 40tabs","2","16.68","2.78","0.00"
"4031626710789","Hyloforte Drops 10ml","2","17.98","2.40","3.60"
"6003058068125","KEDLEY HAND SUPPORT","2","9.98","1.66","0.00"
"5038483000076","Paramol Ets 24 Tabs","4","33.96","5.68","0.00"
"3331300097382","Sterimar Congest Rlf Spy 50ml","2","9.98","1.66","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","2","11.98","2.00","0.00"
"5055382305262","ALVITACOTTON PADS","2","2.98","0.50","0.00"
"5016379111006","Bazuka Gel Extra Strength","2","14.80","2.46","0.00"
"5017007052302","Fluconazole 150mg Capsule","2","7.98","1.34","0.00"
"5000158065420","Lemsip Max C/fl Dy/nght 16 Capsules","2","10.98","1.84","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","2","16.98","2.84","0.00"
"5060110227402","TEA TREE CLENSING WIPES 25","6","6.00","1.00","0.00"
"50084470","Fishermans Friend B/curt 25g","2","1.58","0.26","0.00"
"5000347062193","Night Nurse 160ml","2","17.98","3.00","0.00"
"999","Prescriptions Nhs","64","633.60","0.00","0.00"
"5055172213104","PROBE COVERS","2","3.18","0.54","0.00"
"7322540574814","Tena Pants Super Med","2","26.50","0.00","0.00"
"5051562033802","voltarol 12hr gel","2","38.98","6.50","0.00"
"5060057403662","ASPIRIN 75MG","2","1.20","0.20","0.00"
"50184262","Dextro Energy B/currant 47g","2","1.50","0.00","0.00"
"5060215551686","PEPPA PIG PLASTERS","2","3.18","0.54","0.00"
"5000309007316","ROBITUSSIN CHESTY CGH 250ml","2","16.98","2.84","0.00"
"5000283662204","ALLEVIA 120MG","2","10.64","1.78","0.00"
"4084500477360","Clearblue Digital Preg Test Sngle","2","24.58","4.10","0.00"
"5016379150005","Dermol 500 Ltn 500ml","2","21.76","3.62","0.00"
"5000158063808","Disprin Tabs 32 Tablets  300mg","2","5.98","1.00","0.00"
"5060209732442","EPIMAX cream 100g ","2","2.98","0.50","0.00"
"5060216564753","HALIBORANGE omega-3 & multivitamin softies  30","2","12.00","2.00","0.00"
"5034660508021","Halls Soothers Peach","4","3.40","0.56","0.00"
"5060013943003","Migraitan 50mg Tablets Tablets","2","16.18","2.70","0.00"
"8718114642871","Vaseline Cocoa Butter Jelly","2","3.86","0.64","0.00"
"5010123708528","Actifed MultI-Action Tabs 12s","4","23.16","3.86","0.00"
"5060057401927","ALMUS erectile dysfunction relief tablets f/c 50mg  4","2","29.98","5.00","0.00"
"5011417554876","Dettol Anti Bact Soap 2x100g","2","4.50","0.76","0.00"
