"SKUID","Description","QTY Sold","Total","Vat","Discount"
"7323190254903","MEPORE 11X15","6","4.20","0.71","0.00"
"5012748616233","MOVICOL EASE powder for oral solution sachets flavour free 13.125g/46.6mg/178.5mg/350.7mg  20","1","10.89","1.82","0.00"
"5000347062193","Night Nurse 160ml","3","26.97","3.90","3.60"
"5054563062574","Night Nurse Capsules 10","1","7.16","1.19","0.00"
"5000158100589","Nurofen Child Strwbry 100ml","1","4.25","0.71","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","1","8.19","1.37","0.00"
"5012616291647","Nytol Orginal 25mg 20s","1","5.99","1.00","0.00"
"5052197053623","OPTREX eye drops hayfever relief 2% 10ml","1","6.49","1.08","0.00"
"5011417579152","OPTREX eye spray actimist for tired & strained eyes 10ml","1","15.99","2.67","0.00"
"50483464","Optrex Infected Eye Drops","1","7.99","1.33","0.00"
"50007592","Optrex Refreshing Eye Drops 10ml","1","4.99","0.83","0.00"
"8700216089319","ORAL-B toothpaste kids pro kids 0-6yrs 50ml","1","2.00","0.33","0.00"
"3574661475301","ORALDENE medicated relief for mouth & throat infections 200ml ","1","5.00","0.83","0.00"
"010181032356","PALMERS C/OIL H/CREAM","1","3.99","0.67","0.00"
"5038483000090","Paramol Tabs Ets 32","1","9.99","1.67","0.00"
"4084500846579","Pepto Bismol 240ml","1","4.59","0.77","0.00"
"5054563076281","Piriton Allergy Tabs 30 Tabs","1","4.99","0.67","1.00"
"999","Prescriptions Nhs","31","306.90","0.00","0.00"
"998","Prescriptions Private","1","16.00","0.00","0.00"
"5033847001959","PYROCALM CONTROL 20MG 7TAB","1","6.42","1.07","0.00"
"5010605300479","Rennie Orange Chewable 24","1","3.09","0.52","0.00"
"5060991070920","RICE AND ROSEWATER CONDITIONER","1","1.00","0.17","0.00"
"7610700612859","Ricola Drops 45g S/f Elderflower Box","2","2.90","0.48","0.00"
"7610700612507","Ricola Drops 45g S/f Lemon Mint Box","1","1.45","0.24","0.00"
"7610700021705","RICOLA lozenges sugar free raspberry mint 45g","2","2.90","0.48","0.00"
"5000309006609","ROBITUSSIN CHESTY COUGH 100ml","1","3.93","0.66","0.00"
"5018632012655","SAFE SOUND NIT COMB","1","1.35","0.23","0.00"
"5031676000945","SKINCALM 1% BITE AND STING CREAM HYDROCORTISONE","3","11.67","1.95","0.00"
"5012616267659","SOLPADEINE MAX 24","2","18.14","3.02","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","2","17.00","2.84","0.00"
"5012616268007","SOLPADINE PLUS 24","1","7.27","1.21","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","2","13.78","2.30","0.00"
"5011417566312","Steradent Active Plus 30 Tabs","1","1.30","0.22","0.00"
"5011417566343","Steradentpro White Pro White","1","1.79","0.30","0.00"
"5000158106208","Strepsils Extra Triple Action Cherry Lozenges","1","5.89","0.98","0.00"
"3574660534887","Sudafed Block Nose Spray 15ml","1","5.79","0.97","0.00"
"3574660606027","SUDAFED DECONG TABS 12s","3","14.37","2.40","0.00"
"5017007601302","Sudocrem Antisept Cream 250g","1","9.99","1.67","0.00"
"42182627","VASELINE PETRO JELLY 50ML","1","1.39","0.23","0.00"
