"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5017353503398","3PLUS MONHS PARACETAMOL","4","10.20","1.72","0.00"
"5011309052916","Acetone Solvent 50ml","4","11.56","1.92","0.00"
"9341394005983","AEROFIX non-woven island dressing 10cm x 15cm 3","8","52.00","8.64","0.00"
"5050135001316","Allercrom 2% Sodium Crom Eyedrop","4","17.96","3.00","0.00"
"5000283662204","ALLEVIA 120MG","8","42.56","7.12","0.00"
"5018632242533","Antiseptic Spray 100ml","4","15.96","2.68","0.00"
"5010724531044","Anusol Suppositories 12s","4","17.96","3.00","0.00"
"5012616262227","B/cup Broncho Past 10s","4","15.96","2.68","0.00"
"5054563060730","BEECHAMS ALL-IN-ONE max capsules 100mg/500mg/6.1mg  16","4","24.00","4.00","0.00"
"5054563094087","BEECHAMS oral powder sachets 600mg/50mg  10","4","12.00","2.00","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","20","30.00","5.00","0.00"
"5010605142741","BEPANTHEN NAPPY OINT 100g","4","36.76","6.12","0.00"
"6001159111368","BiO-Oil Liquid  200ml","4","91.96","15.32","0.00"
"5010123722630","CALPOL 2M+ 100ML","4","18.36","3.08","0.00"
"5017371146850","Calypso Kids Sun Lotion Spf 50","4","27.96","4.68","0.00"
"5060328461001","CANESTEN THRUSH2%","4","42.36","7.08","0.00"
"5011309014310","Care Chlorhexidine M/wash","4","17.96","3.00","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","4","15.96","2.68","0.00"
"5054563107114","CORSODYL daily toothpaste original 75ml","4","16.00","2.68","0.00"
"5000158105287","Cuprofen 400mg Tablets 48","4","25.96","4.32","0.00"
"5027097795331","Daktacort Hc Cream 15g","4","30.76","5.12","0.00"
"610370640777","DEAD SEA BATH SALTS","4","4.00","0.68","0.00"
"5011501016105","DEEP FREEZE cold gel 35g","4","10.36","1.72","0.00"
"5060035247127","Difflam Spray 30ml","4","33.96","5.68","0.00"
"5391513951770","DIORALYTE oral powder sachets citrus 0.53g/3.56g/0.30g/0.47g  6","8","39.92","6.64","0.00"
"7333350763022","EPADERM JUNIOR CREAM","4","29.16","4.88","0.00"
"4005800230721","Eplast Finger Strips 16s","4","13.96","2.32","0.00"
"5011309105612","FLEXITOL for heels 25% urea balm 40g","4","15.96","2.68","0.00"
"9300631074038","Gaviscon Infant 30 Sachets","4","43.52","7.24","0.00"
"50658053","Halls Cherry","4","3.40","0.56","0.00"
"96043509","Halls Citrus sf","4","3.40","0.56","0.00"
"5034660508038","Halls Soothers S/Berry","8","6.80","1.12","0.00"
"5391510478881","HYDROGEN PEROXIDE 6%","4","15.96","2.68","0.00"
"5055382308263","IBUPROFEN 400MG","4","11.16","1.88","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","8","47.92","8.00","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"5027097407319","Imodium Instants 6","4","21.56","3.60","0.00"
"8717163020524","Impulse Tease 75ml","4","8.96","1.48","0.00"
"3574661087290","Johnsons Face Care Face Care Makeup Be Extra Sensitive Wipes","4","13.20","1.76","2.64"
"5015915832047","Lactulose 500ml","4","35.96","6.00","0.00"
"5000158070882","Lemsip Max AlL-IN-One Sach Lemon 8 Sachets","4","23.96","4.00","0.00"
"5021265221073","Menopace Tabs","4","65.80","10.96","0.00"
"5010441007235","Night Time Sleep Aid 25mg 20 Tabs","12","46.68","7.80","0.00"
"4005808837311","Nivea Pearl & Beauty Deo 150ml","4","13.16","2.20","0.00"
"5000158100718","Nurofen Exp Lqd Caps 16 200mg","4","17.16","2.88","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","4","32.76","5.48","0.00"
"5012616291647","Nytol Orginal 25mg 20s","4","23.96","4.00","0.00"
"5704947002688","Okeefes Working Hnds 85g","4","35.96","6.00","0.00"
"50483488","OPTREX BLOODSHOT EYE DROPS 10ml","4","19.96","3.32","0.00"
"5016379270000","Otex Ear Drops 5%","4","22.40","3.72","0.00"
"5010777154221","OXYWATCH FINGERTIP OXIMETER","8","199.92","33.36","0.00"
"5000347088254","Panadol Nght Tabs 20 Tablets","4","24.00","4.00","0.00"
"5060057403273","PARACETAMOL","4","6.00","1.00","0.00"
"5055565744710","paracetamol 500mg","4","27.80","4.64","0.00"
"5060777420352","PARACETAMOL TABLETS 500MG","4","6.00","1.00","0.00"
"5038483000076","Paramol Ets 24 Tabs","4","33.96","5.68","0.00"
"5038483000090","Paramol Tabs Ets 32","4","39.96","6.68","0.00"
"5013011002487","Phenergan Elixir 100ml","4","22.48","3.76","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","4","33.96","5.68","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","8","47.92","8.00","0.00"
"999","Prescriptions Nhs","164","1623.60","0.00","0.00"
"5033847001966","PYROCALM CONTROL 20MG 14TAB","4","45.96","7.68","0.00"
"5000386292872","REVLON Charlie Pink body spray  75ml","4","6.92","1.16","0.00"
"5011309672510","Savlon A/sept Crm 100g Antiseptic Cream","4","21.96","3.68","0.00"
"5054563120090","SENSODYNE ORIGINAL 75ML","4","22.00","3.68","0.00"
"5054563097743","SENSODYNE toothpaste repair & protect whitening 75ml","8","46.00","7.68","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","4","34.00","5.68","0.00"
"5012616268007","SOLPADINE PLUS 24","4","29.08","4.84","0.00"
"5000158101364","Strepsils S/berry Sf 36s","4","23.56","3.92","0.00"
"5017007601333","SUDOCREM 60G","4","13.40","2.24","0.00"
"5060100930237","SURESIGN 2 PREGNANCY TEST","4","14.00","2.32","0.00"
