"SKUID","Description","QTY Sold","Total","Vat","Discount"
"7610313304585","A.VOGEL coughs colds &amp; flu tablets echinacea forte  40","1","13.49","2.25","0.00"
"9341394006072","AEROPAD low adherent pad 5cm x 5cm 5","1","2.50","0.42","0.00"
"5060057402917","ALMUS CLOTRIMAZOLE 1% 20G","1","3.99","0.67","0.00"
"5060057402344","ALMUS cold sore cream 5% 2g","1","2.99","0.50","0.00"
"5036631004068","Anbesol Adult Strength Gel 0.02%/0.10% W/w/2.0% 10g","1","3.65","0.61","0.00"
"5010724531013","Anusol Ointment 25g","1","4.29","0.72","0.00"
"5060637649879","AQUEOUS CREAM","1","1.00","0.17","0.00"
"5055382308799","A-Z MULTIVITAMINS & MINERALS","1","1.80","0.30","0.00"
"5060406862706","BAG FOR LIFE","1","2.49","0.42","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","1","7.99","1.33","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","1","1.50","0.25","0.00"
"5010123667740","Benylin Child Night Cough","1","5.59","0.93","0.00"
"5012251012447","BF HAND CREAM","1","1.00","0.17","0.00"
"5000283659181","Buscopan Ibs Relief 40tabs","2","16.68","2.78","0.00"
"5010123722708","Calpol Inf S/f 120mg/5ml 100ml","1","4.59","0.77","0.00"
"5017371129556","CALYPSO after sun moisturising lotion with insect repellent 500ml ","1","5.99","1.00","0.00"
"5017371132372","Calypso Insect Repellent Spray 150ml","1","5.99","1.00","0.00"
"5010605640117","Canesten Soft Gel Pessary","1","14.79","2.47","0.00"
"5010605054174","CANESTEN vaginal tablets 200mg  3","1","5.99","1.00","0.00"
"5012654110023","Carnation Corn Cap Plasters","2","8.50","1.42","0.00"
"5017123047145","Cetirizine 10mg 30 Tablets","1","3.99","0.67","0.00"
"5026468744732","CHLORAMPHENICOL 1% ANTIBIOTIC EYE OINTMENT","1","10.35","1.73","0.00"
"8001090036629","Clearblue _brand Clearblue Early Detecti Early Detection Visual","2","22.98","3.84","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","2","7.98","1.34","0.00"
"3663555002621","COMPEED blister plasters high heel  5","1","7.07","1.18","0.00"
"5010441001653","CREPE BANDAGE","1","3.29","0.55","0.00"
"5011309400410","Cystitis Sachets X 6 Sachets","1","3.99","0.67","0.00"
"5028763008526","Dental Sticks","1","2.39","0.40","0.00"
"5391513951756","DIORALYTE oral powder sachets blackcurrant 0.53g/3.56g/0.30g/0.47g  6","1","4.99","0.83","0.00"
"5391513951770","DIORALYTE oral powder sachets citrus 0.53g/3.56g/0.30g/0.47g  6","1","4.99","0.83","0.00"
"27122301","DISPENSARY SALE","2","4.84","0.81","0.00"
"7333350763022","EPADERM JUNIOR CREAM","1","7.29","1.22","0.00"
"4005800044427","Eplast Fab/wsh/proof18s","1","2.63","0.44","0.00"
"5000347079016","EUMOVATE ECZ&DER CRM 15g","1","9.98","1.66","0.00"
"96190968","EURAX HC CREAM","2","9.98","1.66","0.00"
"4005800279751","FABRIC 1M BY 6CM","1","4.49","0.75","0.00"
"5011309105612","FLEXITOL for heels 25% urea balm 40g","1","3.99","0.67","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","1","6.99","1.17","0.00"
"5020423524391","Grays Herbal Tablets","1","1.39","0.23","0.00"
"5034660508038","Halls Soothers S/Berry","1","0.85","0.14","0.00"
"5031676000754","Hydrocortisone 1% Cream","1","8.19","1.37","0.00"
"5031676000785","HYDROCORTISONE OINTMENT","1","8.19","1.37","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","2","16.98","2.84","0.00"
"8717163020524","Impulse Tease 75ml","1","2.24","0.37","0.00"
"5030104004944","Jakemans Throat/chest Stick","1","0.99","0.17","0.00"
"5016298210989","Laxido 30","1","8.00","1.33","0.00"
"5060057403518","LORATADINE 10MG","1","3.73","0.62","0.00"
"5017123217258","LUNOX sleep aid tablets 50mg  20","1","5.49","0.92","0.00"
"5060126090366","MELBOURNE SPRING WATER","1","1.00","0.17","0.00"
"7323190254903","MEPORE 11X15","6","4.20","0.70","0.00"
"991","MISC","1","1.29","0.17","0.26"
"5017007603641","MOTUSOL gel 1.16% 30g","1","4.79","0.80","0.00"
"5018632025211","MURRAYS nail scissors stainless steel straight nail","1","3.49","0.58","0.00"
"5018632302923","NEUTRAL CLAW CLIPS ASSORT 3","1","3.49","0.58","0.00"
"5000347062193","Night Nurse 160ml","1","8.99","1.50","0.00"
"5010441007235","Night Time Sleep Aid 25mg 20 Tabs","1","3.89","0.65","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","1","9.80","1.63","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","1","11.29","1.88","0.00"
"5011309010213","Olive Oil","1","3.99","0.67","0.00"
"5060025370026","Orajel Mouth Gel 10% Blue 5.3g","1","4.79","0.80","0.00"
"5060135050108","Ors Blackcurrant","1","5.39","0.90","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","1","15.99","2.67","0.00"
"010181032806","PALMERS COCONUT OIL BODY LOTION 250ML","1","4.99","0.83","0.00"
"5054563076281","Piriton Allergy Tabs 30 Tabs","1","4.99","0.83","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","1","8.49","1.42","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","1","5.99","1.00","0.00"
"999","Prescriptions Nhs","27","267.30","0.00","0.00"
"998","Prescriptions Private","4","32.00","0.00","0.00"
"5010605300479","Rennie Orange Chewable 24","1","3.09","0.52","0.00"
"5010605295416","Rennie Sugar Free Tablets","1","3.29","0.55","0.00"
"5011309018110","SAVLON 15G","1","1.79","0.30","0.00"
"5011309107517","SAVLON bites & stings gel 0.5%/2%/1% 20g","1","5.99","1.00","0.00"
"5011417579015","Senokot Max Strength","2","11.98","2.00","0.00"
"8006540687444","SEVEN SEAS OMEGA 3 MULTIVITAMIN MAN","1","16.99","2.83","0.00"
"5061017271444","SILEX covid self test  1","1","2.49","0.42","0.00"
"5039139011903","SKIN CLOSURE STRIPS","1","2.99","0.50","0.00"
"5012616268007","SOLPADINE PLUS 24","3","21.81","3.63","0.00"
"5012616267918","SOLPAONE EFFERVESCENT PARACETAMOL","1","5.59","0.93","0.00"
"5017007601326","SUDOCREM","1","10.79","1.80","0.00"
"7317400026664","TEPE interdental brushes orange 0.45mm 6","1","4.30","0.72","0.00"
"5024874016573","Valupak Zinc 10mg 60","1","1.14","0.19","0.00"
"4030300023108","VICKS TRIPLE ACTION LOZ","1","2.29","0.38","0.00"
"033984032804","VITAMIN C 1000MG","1","8.92","1.49","0.00"
"5051562030702","Voltarol 12hr Emugel P 30g","1","8.49","1.42","0.00"
"5099514400142","WATER WIPES","1","2.86","0.48","0.00"
"5028763009356","WISDOM toothbrushes step by step 3-5","1","1.29","0.22","0.00"
