"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060110220281","3 IN 1 MAKE UP REMOVAL WIPES","8","8.00","1.36","0.00"
"5020465201601","ACNECIDE FACE 5%","4","39.96","5.32","8.00"
"5010441006382","Almond Oil","4","7.16","0.00","1.44"
"5060057402344","ALMUS cold sore cream 5% 2g","4","11.96","2.00","0.00"
"5055382307815","ALMUS period pain reliever tablets g/r 250mg  9","4","21.96","3.68","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","12","65.88","11.04","0.00"
"5391513951718","ANTHISAN BITE & STING cream 2% 20g","4","21.96","3.68","0.00"
"5010724531013","Anusol Ointment 25g","4","17.16","2.88","0.00"
"5010724533888","ANUSOL SOOTHING CLENSING WIPES","8","36.00","6.00","0.00"
"5054563087546","AQUAFRESH toothpaste childrens splash strawberry 50ml","4","6.84","1.16","0.00"
"5012617017109","Aspirin Disp Tabs 300mg 32s","4","10.00","1.68","0.00"
"5055382305361","Baby Cotton Pads","4","4.60","0.76","0.00"
"5000488104479","Bach Rescue Remedy Ngt Drop 10ml","4","33.96","4.52","6.80"
"5012616291715","Beconase H/fever Ad100 Spray","4","31.96","5.32","0.00"
"5600244290035","Benzydamine 0.15% Oromucosal Spray","4","27.96","4.68","0.00"
"5010123722708","Calpol Inf S/f 120mg/5ml 100ml","4","18.36","3.08","0.00"
"01050605378103311728","CANESTEN CREAM 2%","4","42.36","7.08","0.00"
"083078007133","CARMEX PEACH & MANGO","4","13.96","2.32","0.00"
"5012654201035","Carnation Fng/toe Bnd 4m","4","14.60","2.44","0.00"
"5060057402931","CO CODAMOL","20","79.80","13.40","0.00"
"5054563057815","CORSODYL mouthwash original alcohol free 0.2% 300ml","4","23.40","3.92","0.00"
"5060959780083","COVID-19 ANTIGEN","4","36.00","6.00","0.00"
"5011309440614","Covonia Cough Original","4","7.20","1.20","0.00"
"5027097032078","Daktarin Aktiv Cream","4","33.16","5.52","0.00"
"5012674021217","Daktarin Cream","4","19.96","3.32","0.00"
"5012674021101","Daktarin Crm Dual Act 2% 15g Cream  2%","4","20.36","3.40","0.00"
"5011501016358","DEEP HEAT warming belt  2","4","31.96","5.32","0.00"
"5016379152504","Dermol 200 Shwr Emol 200ml","4","25.56","4.28","0.00"
"5060035247127","Difflam Spray 30ml","4","33.96","5.68","0.00"
"60018793","Elastoplast Roll Plaster","4","14.96","2.48","0.00"
"5060209732459","EPIMAX","4","19.96","3.32","0.00"
"5065007265666","FERROUS SULFATE 200MG","4","8.76","1.48","0.00"
"50357475","Fishermens Friend Cherry Loz 25g","8","6.32","1.04","0.00"
"5000174718058","Fixodent Foodseal 40g","4","16.28","2.72","0.00"
"4004148350030","FLORADIX TABLETS 84","4","51.80","6.92","10.36"
"5000158066656","Fybogel Hi Fibre Lemon 10 Sac","4","15.96","2.68","0.00"
"5011417581803","GAVISCON DOUBLE ACTION liquid mixed berries 325mg/500mg/213mg 150ml","4","23.96","4.00","0.00"
"50658053","Halls Cherry","4","3.40","0.56","0.00"
"5011309267211","Ibuprofen 400mg Tablets","4","11.16","1.88","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","12","101.88","17.04","0.00"
"5016379296703","Iglu Pastilles S/free Past 24s","4","24.48","4.08","0.00"
"5027097407319","Imodium Instants 6","4","21.56","3.60","0.00"
"5017007600848","Infacol Drops 50ml","8","47.92","8.00","0.00"
"5030104005064","JAKEMANS menthol lozenges throat & chest 73g","4","3.96","0.68","0.00"
"5000158070882","Lemsip Max AlL-IN-One Sach Lemon 8 Sachets","4","23.96","4.00","0.00"
"5010123730222","LISTERINE mouthwash antiseptic total care 500ml","8","42.00","7.04","0.00"
"5017007388258","LOPERAMIDE 2MG","8","30.72","5.12","0.00"
"606089453319","LUGGUARDS EARWAX REMOVAL SYRINGE","4","43.20","5.76","8.64"
"5025135118272","MALIBU SPF 30 LIP BALM 3PK WATERMELON/MINT/VANILLA","4","11.96","2.00","0.00"
"809958002018","MEDIHONEY","4","35.40","5.92","0.00"
