"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5060110220281","3 IN 1 MAKE UP REMOVAL WIPES","8","8.00","1.36","0.00"
"5010415333803","NIGHTTIME DUMMIES GLOW IN DARK","4","29.96","5.00","0.00"
"50483488","OPTREX BLOODSHOT EYE DROPS 10ml","4","19.96","3.32","0.00"
"5024071250039","PARACETAMOL CAPLETS 16S","4","3.40","0.56","0.00"
"5060100930206","SURESIGN","8","19.92","3.36","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","4","23.96","4.00","0.00"
"5010724530986","ANUSOL HC SUPPOSITORIES","4","27.16","4.52","0.00"
"5011309048315","CETRABEN cream 475ml","4","67.96","11.32","0.00"
"27122301","DISPENSARY SALE","8","105.96","17.64","0.00"
"5054563947239","OTRIVINE nasal spray with khone spray congestion relief 0.1% 10ml","4","24.00","4.00","0.00"
"5000347007309","Piriteze Allergy Syrup 70ml","8","48.72","8.16","0.00"
"5000158106185","Strepsils Extra Blackc 24s","4","23.56","3.92","0.00"
"5060035249053","CB 12 spray 15ml ","4","10.36","1.72","0.00"
"5011501040100","Deep Heat Heat Rub 100g Heat Rub","4","21.80","3.64","0.00"
"5000288301160","Scholl Corn Removal Plasters","4","13.96","2.32","0.00"
"8720181209444","SIMPLE face kind to skin cleansing wipes  25","4","8.00","1.32","0.00"
"5010123710293","Sinutab Tablets 15s","4","25.96","4.32","0.00"
"3662042002458","Thealoz Duo Dry Eye Drps 10ml","8","111.92","18.64","0.00"
"5011501003259","Deep Heat Patch x4","12","99.00","16.52","0.00"
"5038483224410","Full Marks Soln 100ml","4","37.28","6.20","0.00"
"5000158063464","Fybogel Sachets Orange","4","39.52","6.60","0.00"
"3361370700783","MILTON STERILISING TABLETS","4","18.00","3.00","0.00"
"5033847001959","PYROCALM CONTROL 20MG 7TAB","4","25.68","4.28","0.00"
"5060057400197","Antihistamine Tablets 4mg 28s","8","23.92","4.00","0.00"
"5060637649909","CHLORPHENAMINE","4","11.96","2.00","0.00"
"5060598253351","EMLA 5% CREAM","4","16.20","2.72","0.00"
"6003058068286","KEDLEY TENNIS ELBOW","4","31.96","5.32","0.00"
"3574661450735","T/GEL shampoo dry hair 250ml ","4","34.04","5.68","0.00"
"7332551449049","Tubigrip 1m Size C","4","19.96","3.32","0.00"
"5017353506474","GALPHARM treathay tablets f/c 120mg  10","4","15.96","2.68","0.00"
"5017007388258","LOPERAMIDE 2MG","8","30.72","5.12","0.00"
"5038483000090","Paramol Tabs Ets 32","8","79.92","13.36","0.00"
"5010605295164","Rennie Tabs 24 Spearmint","4","12.36","2.08","0.00"
"3331300097238","Sterimar Baby","4","19.96","3.32","0.00"
"5011309016116","Covonia Throat Spray 30ml","4","36.00","6.00","0.00"
"5018632116087","SAFE & SOUND medicine organisers 7 day pill box am / pm","4","33.96","5.68","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","8","68.00","11.36","0.00"
"5060018880099","Ultra Chlora Cherry Spy 15ml","4","24.60","4.12","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","20","30.00","5.00","0.00"
"4008976682189","Complan Shake Banana 4x57g","8","29.12","0.00","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","12","101.88","17.04","0.00"
"5017007600848","Infacol Drops 50ml","4","23.96","4.00","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","4","32.76","5.48","0.00"
"5060025370033","Orajel Ex Dental Gel 5.3g","4","25.96","4.32","0.00"
"5054563076281","Piriton Allergy Tabs 30 Tabs","4","19.96","3.32","0.00"
"998","Prescriptions Private","20","1177.48","0.00","0.00"
"5012616268007","SOLPADINE PLUS 24","8","58.16","9.68","0.00"
"5021265245697","ULTRA minerals tablets magnesium 375mg  60","4","23.80","3.96","0.00"
"5011501016105","DEEP FREEZE cold gel 35g","8","20.72","3.44","0.00"
"5010605830495","Germoloids Cream 55g","4","34.76","5.80","0.00"
"5016379296703","Iglu Pastilles S/free Past 24s","4","24.48","4.08","0.00"
"5018632021053","MURRAYS emery boards 11cm  11cm","4","4.20","0.72","0.00"
"5012616267659","SOLPADEINE MAX 24","16","145.12","24.16","0.00"
"6003058068217","KEDLEY ELBOW SUPPORT","4","31.96","5.32","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","12","6.60","1.08","0.00"
"5017353506382","PERRIGO heartburn & acid reflux control capsules 20mg  14","4","23.04","3.84","0.00"
"5054805039340","SIMPLE soap bar 100g 2","4","7.96","1.32","0.00"
"7317400026749","TEPE interdental brushes blue 0.6mm 6","4","17.20","2.88","0.00"
"8712561482318","VASELINE Vaseline Aloe Soothe Lotion 400ml","4","21.56","3.60","0.00"
"5000488104479","Bach Rescue Remedy Ngt Drop 10ml","4","33.96","5.68","0.00"
"3574661137650","Benadryl Relief Plus 12s","4","27.96","4.68","0.00"
"5011309020915","Eurax Crm 100g Tube Cream  10%","8","71.92","12.00","0.00"
"991","MISC","4","5.16","0.88","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"999","Prescriptions Nhs","244","2415.60","0.00","0.00"
"8720181336133","RADOX shower gel feel moisturised oat & chamomile 225ml","4","7.56","1.28","0.00"
"3574660541298","Aveeno Moist Crm Oil 300ml","4","35.64","5.96","0.00"
"5060057402931","CO CODAMOL","8","31.92","5.36","0.00"
"5054563057815","CORSODYL mouthwash original alcohol free 0.2% 300ml","4","23.40","3.92","0.00"
"5011309452013","COVONIA medicated lozenges lemon 5mg/1mg  36","4","31.20","5.20","0.00"
"5000283661894","Dulcolax 5mg Gastro Tabs 20","4","12.56","2.08","0.00"
