"SKUID","Description","QTY Sold","Total","Vat","Discount"
"9341394002579","AEROFILMPLUS waterproof island dressing 4cm x 5cm 3","1","3.99","0.67","0.00"
"5060057402917","ALMUS CLOTRIMAZOLE 1% 20G","1","3.99","0.67","0.00"
"5055382306047","ALVITA PREGNANCY TEST TWIN","1","3.99","0.67","0.00"
"5055382307167","ALVITA surgical dressings crepe bandage cotton BP 7.5cm x 4.5m","1","5.32","0.89","0.00"
"5391513951718","ANTHISAN BITE & STING cream 2% 20g","2","10.98","1.84","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","1","7.99","1.33","0.00"
"5017848254927","BELLS OTC medicines analgesics paracetamol caplets 500mg  32","4","6.00","1.00","0.00"
"3574661366258","BENYLIN dry cough & tickly 300ml","1","9.99","1.67","0.00"
"3574660496970","Benylin Mucus Relief Ngt 150ml","1","9.09","1.52","0.00"
"5010605402968","BEROCCA gummies multi action  60","1","13.99","2.33","0.00"
"5011309081718","BROLENE eye drops 0.1% w/v 10ml","1","6.49","1.08","0.00"
"3574661385488","CALPROFEN suspension 100mg/5ml 100ml","1","4.59","0.77","0.00"
"5010605402111","CANESTEN ORAL capsule 150mg  1","1","13.39","2.23","0.00"
"5011309010114","Cerumol 100% Olive Oil Ear Drops","1","4.99","0.83","0.00"
"5060133376255","CL-EAR pain relief  ear drops 0.5% 7g","1","8.99","1.50","0.00"
"5055382307808","CO CODAMOL","2","11.98","2.00","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","2","7.98","1.34","0.00"
"5016075000055","Colpermin Ibs Capsules 20","1","7.99","1.33","0.00"
"3663555002621","COMPEED blister plasters high heel  5","1","7.07","1.18","0.00"
"5708932006910","Compeed Medium Blister Plasters","1","5.98","1.00","0.00"
"5000347054242","Corsodyl Dly Mw Cool Mint 500ml","1","4.50","0.75","0.00"
"5010441001653","CREPE BANDAGE","1","3.29","0.55","0.00"
"5012008771009","CUTICURA body powder mildly medicated 150g","1","2.75","0.46","0.00"
"5027097795331","Daktacort Hc Cream 15g","1","7.69","1.28","0.00"
"5012674021101","Daktarin Crm Dual Act 2% 15g Cream  2%","1","5.09","0.85","0.00"
"5011501016136","DEEP FREEZE cold gel 100g","1","5.49","0.92","0.00"
"5391513951794","DIORALYTE oral powder sachets natural 0.53g/3.56g/0.30g/0.47g  6","1","4.99","0.83","0.00"
"4005800030611","Eplast Tough 12","1","3.39","0.57","0.00"
"96190968","EURAX HC CREAM","1","4.99","0.83","0.00"
"5012251009423","FACIAL WIPES SOFT APRICOT","1","1.00","0.17","0.00"
"703878000140","FADEOUT SKNCARE","1","16.99","2.83","0.00"
"5010724525951","FEMFRESH body fresheners range soothing wash 250ml","1","3.29","0.55","0.00"
"5000158071308","Gaviscon Tabs Peppermint 24","1","4.49","0.75","0.00"
"5010605829017","GERMOLENE ANTISEPT CREAM 30g","1","3.20","0.53","0.00"
"5010605830525","Germoloids O/mint 25ml","1","5.29","0.88","0.00"
"5037336000188","GOLDEN EYE OINT 1%","2","13.78","2.30","0.00"
"4031626710789","Hyloforte Drops 10ml","1","8.99","1.50","0.00"
"5011309267013","IBUPROFEN 200MG 24S","1","1.49","0.25","0.00"
"5055382308256","IBUPROFEN 400MG","1","4.99","0.83","0.00"
"5021691601067","Ibuprofen Gel 10% 30g","1","3.49","0.58","0.00"
"6003058068125","KEDLEY HAND SUPPORT","1","4.99","0.83","0.00"
"5017007388258","LOPERAMIDE 2MG","1","3.84","0.51","0.77"
"5060057403518","LORATADINE 10MG","1","3.73","0.62","0.00"
"5017123217258","LUNOX sleep aid tablets 50mg  20","2","10.98","1.84","0.00"
"809958002018","MEDIHONEY","2","17.70","2.95","0.00"
"5000223414658","MELOLIN 5CMX5CM","1","2.10","0.35","0.00"
"5021265221073","Menopace Tabs","1","16.45","2.74","0.00"
"7323190254903","MEPORE 11X15","7","4.90","0.82","0.00"
"5018632299810","NAIL CLIPPER CURVED","1","2.99","0.50","0.00"
"5023652211209","NATURES AID vitamins tablets vitamin C t/r + citrus bioflavonoids  120","1","9.95","1.66","0.00"
"5000347062193","Night Nurse 160ml","1","8.99","1.50","0.00"
"5010441007235","Night Time Sleep Aid 25mg 20 Tabs","2","7.78","1.30","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","1","9.80","1.63","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","2","22.58","3.76","0.00"
"5011417583227","NUROMOL dual action pain relief tablets 200mg/500mg  16","1","4.99","0.83","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","3","24.57","4.11","0.00"
"50483464","Optrex Infected Eye Drops","1","7.99","1.33","0.00"
"5060025370026","Orajel Mouth Gel 10% Blue 5.3g","1","4.79","0.80","0.00"
"010181032806","PALMERS COCONUT OIL BODY LOTION 250ML","1","4.99","0.83","0.00"
"5060057403273","PARACETAMOL","3","4.50","0.75","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","3","1.65","0.27","0.00"
"5055144201658","PARACETAMOL CAPSULES 32S","1","2.00","0.33","0.00"
"5038483000076","Paramol Ets 24 Tabs","1","8.49","1.42","0.00"
"5038483000090","Paramol Tabs Ets 32","1","9.99","1.67","0.00"
"5013011002487","Phenergan Elixir 100ml","1","5.62","0.94","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","1","8.49","1.42","0.00"
"999","Prescriptions Nhs","47","465.30","0.00","0.00"
"5018632145186","SAFE & SOUND medicine organisers table top weekly pill box","1","14.15","2.36","0.00"
"8720181209444","SIMPLE face kind to skin cleansing wipes  25","1","2.00","0.33","0.00"
"5039139011903","SKIN CLOSURE STRIPS","1","2.99","0.50","0.00"
"5018632025808","Small Toe Nail Pliers","1","9.45","1.58","0.00"
"5012616291838","Solpadeine Headache Soluble","1","2.99","0.50","0.00"
"5012616267659","SOLPADEINE MAX 24","1","9.07","1.51","0.00"
"5012616268007","SOLPADINE PLUS 24","1","7.27","1.21","0.00"
"5012616268182","SOLPADINE PLUSE 24CAP","1","6.89","1.15","0.00"
"5000158100541","Strepsils Org 16s","1","3.49","0.58","0.00"
"5012674061381","STUGERON 15 TABS","1","5.29","0.88","0.00"
"5060100930114","SURESIGN PREGNANCY TEST","1","2.29","0.38","0.00"
"7322540016413","Tena L2 Men","1","4.49","0.00","0.00"
"5018632002618","Tweezers With Assorted Ends","1","1.89","0.32","0.00"
"5024874016573","Valupak Zinc 10mg 60","1","1.14","0.19","0.00"
"42182627","VASELINE PETRO JELLY 50ML","1","1.39","0.23","0.00"
"8006540616048","VICKS inhaler 0.5ml","1","2.60","0.43","0.00"
"5028763008557","WISDOM interdental products clean between minty floss harps  30","1","1.59","0.27","0.00"
