"SKUID","Description","QTY Sold","Total","Vat","Discount"
"3057640100673","VOLVIC","1","1.00","0.17","0.00"
"5012251008136","BEAUTY FORMULAS feminine intimate wipes   20","1","1.00","0.17","0.00"
"5012251007047","BEAUTY FORMULAS intensive foot cream  100ml","1","1.39","0.23","0.00"
"5010605620645","Canesten Cream/pessary Combi","1","19.79","3.30","0.00"
"6003058068248","KEDLEY BACK SUPPORT ","1","14.99","2.50","0.00"
"6003058068019","KEDLEY KNEE SUPPORT M","1","6.49","1.08","0.00"
"991","MISC","2","-10.96","-1.83","0.00"
"5000347000805","Pirinase Hayfever Nasal Spray 0.05% 60dose","1","9.50","1.58","0.00"
"999","Prescriptions Nhs","41","405.90","0.00","0.00"
"5036631008691","VAMOUSSE head lice treatment mousse 160ml","1","14.99","2.50","0.00"
"5060392330111","YOUR FIBRE","1","7.20","1.20","0.00"
"5000158069671","Bonjela Junior Gel 15g","1","3.99","0.67","0.00"
"5017007604457","CYMEX cream 0.5% w/w/0.1% w/w/9%/1% 5g","1","2.99","0.50","0.00"
"5060057402894","Lactulose 500ml","2","17.98","3.00","0.00"
"5054563107114","CORSODYL daily toothpaste original 75ml","1","4.00","0.67","0.00"
"5027097795331","Daktacort Hc Cream 15g","2","15.38","2.56","0.00"
"5391513951756","DIORALYTE oral powder sachets blackcurrant 0.53g/3.56g/0.30g/0.47g  6","1","4.99","0.83","0.00"
"4005800036149","EUCERIN dry skin with lactate replenshing face cream 5% 50ml","2","27.50","4.58","0.00"
"7311620012988","LAMISIL 1% CREAM","1","6.60","1.10","0.00"
"5054563197276","PANADOL ADVANCE caplets 500mg  32","1","3.49","0.58","0.00"
"5023497333326","Peptac Liquid","1","5.92","0.99","0.00"
"5018632241291","TWEEZERS","1","1.89","0.32","0.00"
"5010605054075","CANESTEN 2% CREAM 20g","1","10.59","1.77","0.00"
"5017353506474","GALPHARM treathay tablets f/c 120mg  10","2","7.98","1.34","0.00"
"50696925","Halls Original","1","0.85","0.14","0.00"
"721107353973","Kliar Vax Ear Drops","1","3.97","0.66","0.00"
"50620814","Magnesium Paste","1","5.49","0.92","0.00"
"705928003101","Neilmed Sinus Rinse Starter ki","1","10.99","0.00","0.00"
"7322540887624","TENA men pants active fit blue small/medium 9","1","8.50","0.00","0.00"
"5391531760521","VIVIO JUNIOR MULTIVITAMIN TONIC","1","9.61","1.60","0.00"
"5017103300918","CLEAREAR olive oil ear drops 10ml","1","3.99","0.67","0.00"
"5021730021139","HYDROCORTISONE CREAM 1%","1","8.19","1.37","0.00"
"3574661609416","IMODIUM DUAL ACTION 12 TABS","1","14.20","2.37","0.00"
"5000158100770","Nurofen Exp Liq Cap 10 Liquid Capsules  400mg","1","5.99","1.00","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","9","4.95","0.82","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","2","2.58","0.34","0.52"
"5011309016116","Covonia Throat Spray 30ml","1","9.00","1.50","0.00"
"5031413919974","FACE FACTS MUD MASK CUCUMBER","1","1.00","0.17","0.00"
"4005808925124","NIVEA CREME","1","4.99","0.83","0.00"
"5000477233968","Olbas Inhaler 695mg","1","3.29","0.55","0.00"
"5060018880099","Ultra Chlora Cherry Spy 15ml","1","6.15","1.03","0.00"
"5051562030603","Voltarol 12hr EmugeL-P 50g","1","11.99","2.00","0.00"
"5060057402856","ALMUS hayfever & allergy relief tablets 10mg  30","1","2.49","0.42","0.00"
"5060057402016","ALMUS paracetamol caplets 500mg  16","1","0.49","0.08","0.00"
"01050361000030281729","CLINIPORE TAPE 5X5","1","1.89","0.32","0.00"
"5054563057815","CORSODYL mouthwash original alcohol free 0.2% 300ml","1","5.85","0.98","0.00"
"7622210412539","Halls Soothers Honey&lemon 10 Honey And Lemon","1","0.85","0.14","0.00"
"5000158064089","LEMSIP MAX COLD/FLU CAPS 16s","1","4.49","0.75","0.00"
"809958002018","MEDIHONEY","1","8.85","1.48","0.00"
"5010414363634","PRICES SCENTED CANDLE CLUSTER JAR OPEN WINDOW","1","4.99","0.83","0.00"
"7322541066974","TENA discreet pads extra duo  20","1","4.75","0.00","0.00"
"9341394002425","AEROPLAST butterfly wound closures 10mm x 45mm 10","3","4.74","0.79","0.00"
"721107354000","COLEKAL D3","1","3.09","0.52","0.00"
"5020535009465","NUAGE body care range aqueous cream 500ml ","1","1.49","0.25","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","4","39.20","6.52","0.00"
"010181044397","PALMERS HAND CREAM","1","2.50","0.42","0.00"
"998","Prescriptions Private","1","21.05","0.00","0.00"
"5012616268007","SOLPADINE PLUS 24","3","21.81","3.63","0.00"
"5060057402344","ALMUS cold sore cream 5% 2g","2","5.98","1.00","0.00"
"5060057401910","ALMUS erectile dysfunction relief tablets f/c 50mg  8","1","26.99","4.50","0.00"
"5060057402153","ALMUS sleep aid tablets 50mg  20","3","16.47","2.76","0.00"
"5024071310115","CO-Codamol 32s","5","19.95","3.35","0.00"
"6009547616105","KEDLEY PLANTAR FASCIA SLEEVES MEDIUM","2","29.98","5.00","0.00"
"50375301","Kleenex Tissues","2","1.20","0.20","0.00"
"017854113305","MAKE A SPLASH BATH BOMB","1","2.50","0.42","0.00"
"4005808113460","NIVEA body lotion express hydration 250ml","1","4.69","0.78","0.00"
"5017123055232","Paracetamol Caplets 32","10","15.00","2.50","0.00"
"5060010283980","PHORPAIN GEL 10% 50G","1","6.49","1.08","0.00"
"7610700612859","Ricola Drops 45g S/f Elderflower Box","2","2.90","0.48","0.00"
"5012616267659","SOLPADEINE MAX 24","1","9.07","1.51","0.00"
"8711428079425","STERISTRIP","1","15.00","2.50","0.00"
"42182634","Vaseline Petro Jelly 100ml","1","1.99","0.33","0.00"
"5028763007710","WISDOM toothbrushes fresh effect sensitive","1","1.99","0.33","0.00"
