"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5011309052916","Acetone Solvent 50ml","4","11.56","1.92","0.00"
"9341394006089","AEROPAD low adherent pad 10cm x 10cm 3","4","13.80","2.32","0.00"
"5000283662204","ALLEVIA 120MG","4","21.28","3.56","0.00"
"5000283662211","Allevia Fexofenadine","4","41.96","7.00","0.00"
"5060057401910","ALMUS erectile dysfunction relief tablets f/c 50mg  8","4","107.96","18.00","0.00"
"5060057402856","ALMUS hayfever & allergy relief tablets 10mg  30","4","9.96","1.68","0.00"
"5060057405758","ALMUS mucus cough syrup 100mg/5ml 200ml","4","15.96","2.68","0.00"
"5010724530962","Anusol Cream 43g","4","27.56","4.60","0.00"
"5010724531013","Anusol Ointment 25g","4","17.16","2.88","0.00"
"5012616291715","Beconase H/fever Ad100 Spray","4","31.96","5.32","0.00"
"5010123731465","BENYLIN CHESTY COUGH ORG 150ml","4","31.96","5.32","0.00"
"5018632303715","BRUSH PICKS","4","7.96","1.32","0.00"
"5010605054112","Canesten 500mg Pessary","4","48.76","8.12","0.00"
"5011309011012","Care Decongestant Tabs","4","11.96","2.00","0.00"
"5012654143021","Carnation Bunion Pads","8","15.92","2.64","0.00"
"5012654201035","Carnation Fng/toe Bnd 4m","4","14.60","2.44","0.00"
"5060035249053","CB 12 spray 15ml ","4","10.36","1.72","0.00"
"5010605401787","CLARITYN kids allergy syrup berry 5mg/5ml 60ml","4","23.16","3.88","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","4","5.16","0.88","0.00"
"01050361000030111729","CLINIPORE TAPE 2.5CMX5M","8","11.92","2.00","0.00"
"5060057402931","CO CODAMOL","16","63.84","10.72","0.00"
"5000347054235","Corsodyl Dly Mw Frsh Mint 500ml","4","18.00","3.00","0.00"
"5010441021354","Cotton Wool Roll","8","9.20","1.52","0.00"
"5027097795331","Daktacort Hc Cream 15g","4","30.76","5.12","0.00"
"42405962","DEXTRO BLUEBERRY","4","3.16","0.52","0.00"
"50184262","Dextro Energy B/currant 47g","8","6.32","0.00","0.00"
"50184491","Dextro Energy Tropical","4","3.16","0.00","0.00"
"5391513951770","DIORALYTE oral powder sachets citrus 0.53g/3.56g/0.30g/0.47g  6","4","19.96","3.32","0.00"
"5055158013216","Epaderm Cream 50g","4","13.96","2.32","0.00"
"5060209732442","EPIMAX cream 100g ","4","5.96","1.00","0.00"
"4005800237508","Eplast Fabric Assort Strips 40","4","19.96","3.32","0.00"
"5031413919974","FACE FACTS MUD MASK CUCUMBER","4","4.00","0.68","0.00"
"5017289002316","FACIAL WIPES ","4","4.00","0.68","0.00"
"4004148017179","Floravital Liquid","4","45.56","7.60","0.00"
"5017931257217","FOSTER & GRANT 1.50","4","60.00","10.00","0.00"
"5017353506481","GALPHARM treathay tablets f/c 120mg  30","4","27.96","4.68","0.00"
"5011417578285","GAVISCON DOUBLE ACTION chewable tablets mixed berries 187.5mg/250mg/106.5mg  48","4","47.96","8.00","0.00"
"50658053","Halls Cherry","4","3.40","0.56","0.00"
"96043509","Halls Citrus sf","4","3.40","0.56","0.00"
"5060464500213","IBUPROFEN 400MG TABLETS","4","23.96","4.00","0.00"
"5060057403136","IBUPROFEN AMD CODEINE","4","33.96","5.68","0.00"
"3574661433790","IMODIUM ORIGINAL 2MG 12S","4","29.16","4.88","0.00"
"5035559100104","Ispaghula Orange","8","33.20","5.52","0.00"
"5030104005163","JAKEMANS menthol lozenges blackcurrant 73g","4","3.96","0.68","0.00"
"5030104005149","JAKEMANS menthol lozenges cherry 73g","4","3.96","0.68","0.00"
"5030104005187","JAKEMANS menthol lozenges peppermint 73g","12","11.88","2.04","0.00"
"5030104005064","JAKEMANS menthol lozenges throat & chest 73g","12","11.88","2.00","0.00"
"3574669909594","Johnsons Baby Oil 200ml","8","11.92","2.00","0.00"
"5021265221707","Jointace Gel","4","37.40","6.24","0.00"
"5016870224366","KINETIK BLOOD PRESSURE MONITOR","4","99.96","16.68","0.00"
"5033847002192","KWELLS 12 TABLETS","4","15.96","2.68","0.00"
"5060057402887","Lactulose 3.3g/5ml Oral Solusion","4","25.16","4.20","0.00"
"50620814","Magnesium Paste","12","65.88","11.04","0.00"
"5000223414658","MELOLIN 5CMX5CM","16","33.60","5.60","0.00"
"5000223437299","MELOLIN ADHESIVE dressing consumer/OTC pack  10cm x 8cm 5","4","20.36","3.40","0.00"
"991","MISC","4","9.96","1.68","0.00"
"5060018881478","MURINE eye drops dry & tired eye drops 0.15% 15ml","4","16.28","2.72","0.00"
"5000347062193","Night Nurse 160ml","4","35.96","6.00","0.00"
"5000158100718","Nurofen Exp Lqd Caps 16 200mg","4","17.16","2.88","0.00"
"5011417589229","NUROFEN PLUS IBUPROFEN.CODEINE 24TAB","4","39.20","6.52","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","4","45.16","7.52","0.00"
"5011309115512","OPTICROM ALLERGY 2%","4","23.96","4.00","0.00"
"5052197053616","Optrex Allergy Eye Drps 10ml Eye Drops  2%w/v","4","23.96","4.00","0.00"
"5012674049907","Ovex Family Pack 4 Tabs","4","53.16","8.88","0.00"
"3574661316123","OVEX SUSPENSION FAMILY PK 30ml","4","63.96","10.68","0.00"
"3574660569483","Ovex Tablet Single Tablet","16","84.64","14.12","0.00"
"010181045806","PALMERS MEN 3IN1 LOTION","4","21.00","3.52","0.00"
"5000198522501","Piriton Syrup 2mg/5ml 150ml","4","23.96","4.00","0.00"
"999","Prescriptions Nhs","112","1108.80","0.00","0.00"
"998","Prescriptions Private","8","426.00","0.00","0.00"
"5025042022549","PURE CASTOR OIL 150ML","4","27.96","4.68","0.00"
"9314839020742","QV emollient cream 500g","4","57.96","9.68","0.00"
"8718951416772","SANEX shower gel zero % sensitive 450ml","4","12.00","2.00","0.00"
"5000288301160","Scholl Corn Removal Plasters","4","13.96","2.32","0.00"
"5011417579169","Senokot Tabs 7.5mg 20pk","4","14.20","2.36","0.00"
"5054563120090","SENSODYNE ORIGINAL 75ML","4","22.00","3.68","0.00"
"5012616267659","SOLPADEINE MAX 24","12","108.84","18.12","0.00"
"5012616267994","SOLPADEINE MAX SOL 24","8","68.00","11.36","0.00"
"5012616268007","SOLPADINE PLUS 24","8","58.16","9.68","0.00"
"5011417566312","Steradent Active Plus 30 Tabs","4","5.20","0.88","0.00"
