"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5020465200383","Acnecide Topical Aqueous Gel 30g 5% Topical Aqueous Gel  5%","4","39.92","6.64","0.00"
"5055382306535","ALVITA diagnostic thermometers flexible digital MT509","4","15.96","2.68","0.00"
"5000347079016","EUMOVATE ECZ&DER CRM 15g","4","39.92","6.64","0.00"
"4004148057076","Floradix Liquid Fmla 250ml","4","45.56","7.60","0.00"
"5012617001986","ZIPAMOL PLUS effervescent tablets 8/500mg  32","4","23.96","4.00","0.00"
"5000283663607","ALLEVIA HIVES tablets 180mg  15","4","35.96","4.80","7.20"
"5012251009287","Beauty Form Lens Cleans Wipes 20 Lens Cleansing Wipes","4","4.00","0.68","0.00"
"27122301","DISPENSARY SALE","8","74.40","12.44","0.00"
"6921756492434","FLOWFLEX lateral flow test kits  5","4","36.00","6.00","0.00"
"5060100936871","SURESIGN 6 day early midstream pregnancy test  2","4","27.96","4.68","0.00"
"5000488201352","Arnicare Crm 50g","8","69.52","11.60","0.00"
"5017371153780","CALYPSO travel pack sun lotion SPF15 & 20 after sun 100ml 3","4","30.76","5.12","0.00"
"5010605055560","Canestest Scrn Test","4","41.96","7.00","0.00"
"5037336000188","GOLDEN EYE OINT 1%","4","27.56","4.60","0.00"
"5000288301160","Scholl Corn Removal Plasters","4","13.96","2.32","0.00"
"5010123710293","Sinutab Tablets 15s","4","25.96","4.32","0.00"
"7322540587555","Tena Pants Xl X12","4","52.00","0.00","0.00"
"5012251012447","BF HAND CREAM","8","8.00","1.36","0.00"
"5010605402111","CANESTEN ORAL capsule 150mg  1","4","53.56","8.92","0.00"
"5060057402931","CO CODAMOL","4","15.96","2.68","0.00"
"5000283661948","Dulcolax Liq 300ml PicO-Liquid  5mg/5ml","4","33.20","5.52","0.00"
"4005800237508","Eplast Fabric Assort Strips 40","4","19.96","3.32","0.00"
"5031676000754","Hydrocortisone 1% Cream","8","65.52","10.96","0.00"
"5000158064089","LEMSIP MAX COLD/FLU CAPS 16s","4","17.96","3.00","0.00"
"50483464","Optrex Infected Eye Drops","4","31.96","5.32","0.00"
"5060286630716","AYMES shake compact banana 57g 7","4","30.16","0.00","0.00"
"4005800042775","Elastoplast Water Resis 10s","4","7.80","1.32","0.00"
"6003058068316","KEDLEY KINESIOLOGY TAPE","4","15.40","2.56","0.00"
"8718951416772","SANEX shower gel zero % sensitive 450ml","4","12.00","2.00","0.00"
"5012251006729","BEAUTY FORMULAS cold wax strips face & bikini line  36","4","9.96","1.68","0.00"
"5027097795331","Daktacort Hc Cream 15g","4","30.76","5.12","0.00"
"5030104005088","JAKEMANS menthol lozenges honey & lemon 73g","4","3.96","0.68","0.00"
"9314839020766","QV emollient cream 100g","4","27.96","4.68","0.00"
"5011417566312","Steradent Active Plus 30 Tabs","4","5.20","0.88","0.00"
"5010724533741","STERIMAR nasal spray hayfever 50ml ","4","19.96","3.32","0.00"
