"SKUID","Description","QTY Sold","Total","Vat","Discount"
"5020465200383","Acnecide Topical Aqueous Gel 30g 5% Topical Aqueous Gel  5%","1","9.98","1.66","0.00"
"9341394021136","AEROFILMPLUS waterproof island dressing 9cm x 10cm 3","1","6.35","1.06","0.00"
"9341394006089","AEROPAD low adherent pad 10cm x 10cm 3","1","3.45","0.58","0.00"
"5000283662211","Allevia Fexofenadine","1","10.49","1.75","0.00"
"5060057401910","ALMUS erectile dysfunction relief tablets f/c 50mg  8","1","26.99","4.50","0.00"
"4015400628088","ALWAYS incontinence range discreet pads long plus  16","1","4.89","0.00","0.00"
"5391513951718","ANTHISAN BITE & STING cream 2% 20g","1","5.49","0.92","0.00"
"5391513951725","ANTHISAN cream 2% 25g","1","6.15","1.03","0.00"
"5060057400197","Antihistamine Tablets 4mg 28s","1","2.99","0.50","0.00"
"5060057403167","ASPIRIN 300MG TABLETS","3","2.07","0.36","0.00"
"5012616291708","Beconase Hayfever Nasal Spray 0.05% 180 Doses","1","10.99","1.83","0.00"
"3574661253848","BENADRYL ALLERGY one-a-day tablets 10mg  30","1","9.99","1.67","0.00"
"6009547616174","BUNION CORRECTOR","1","9.99","1.67","0.00"
"5010123722661","Calpol Sfree Inf Susp 200ml","1","7.59","1.27","0.00"
"5017371146850","Calypso Kids Sun Lotion Spf 50","1","6.99","1.17","0.00"
"5010605640407","Canesten Crm 1% 20g","1","5.19","0.87","0.00"
"01050361000030041728","CLINIPORE SURGICAL TAPE","1","1.29","0.22","0.00"
"01050361000030731729","CLINIPORE SURGICAL TAPE 2.5X10M","1","1.89","0.32","0.00"
"5060013941610","CO CODAMOL 8MG/500MG","1","3.99","0.67","0.00"
"5054563181213","CORSODYL mouthwash active gum soft mint 500ml","1","5.50","0.92","0.00"
"96199480","COTTON BUDS","1","1.00","0.17","0.00"
"5010441021354","Cotton Wool Roll","1","1.15","0.19","0.00"
"5016379150005","Dermol 500 Ltn 500ml","1","10.88","1.81","0.00"
"5011417554876","Dettol Anti Bact Soap 2x100g","1","2.25","0.38","0.00"
"87111842","Dextro Energy Org & Vitc 47g","3","2.37","0.00","0.00"
"5060057400111","DISPERSIBLE ASPIRIN 75mg 100 TABS","1","2.55","0.43","0.00"
"5000283661900","DULCOLAX TWELVE PLUS 5MG 40TAB","1","5.82","0.97","0.00"
"5060102170006","EAROL OLIVE OIL SPRAY 10ml","3","19.05","3.18","0.00"
"4005800042775","Elastoplast Water Resis 10s","1","1.95","0.33","0.00"
"96190968","EURAX HC CREAM","1","4.99","0.83","0.00"
"5018632250453","EXTRA LARGE  FABRC PLASTER","1","2.49","0.42","0.00"
"5017353506474","GALPHARM treathay tablets f/c 120mg  10","1","3.99","0.67","0.00"
"5010605830495","Germoloids Cream 55g","1","8.69","1.45","0.00"
"5034660508021","Halls Soothers Peach","1","0.85","0.14","0.00"
"5031676000785","HYDROCORTISONE OINTMENT","1","8.19","1.37","0.00"
"4031626710789","Hyloforte Drops 10ml","1","8.99","1.50","0.00"
"5030104005163","JAKEMANS menthol lozenges blackcurrant 73g","1","0.99","0.17","0.00"
"6003058068026","KEDLEY KNEE SUPPORT L","1","6.49","1.08","0.00"
"5025135118272","MALIBU SPF 30 LIP BALM 3PK WATERMELON/MINT/VANILLA","1","2.99","0.50","0.00"
"809958002018","MEDIHONEY","1","8.85","1.48","0.00"
"5000223414658","MELOLIN 5CMX5CM","1","2.10","0.35","0.00"
"5000223414627","Melolin Dressing Pads 10x10cm","1","4.68","0.78","0.00"
"5000223421397","Melolin Single 10x10","11","6.16","1.03","0.00"
"7323190254903","MEPORE 11X15","10","7.00","1.17","0.00"
"991","MISC","1","1.29","0.22","0.00"
"8718053573298","NAILNER fungal nail infection pen 2-in-1 4ml","1","26.99","4.50","0.00"
"9349609000938","NEWFOUNDLAND HIV self test","1","17.99","3.00","0.00"
"5054563062574","Night Nurse Capsules 10","1","7.16","1.19","0.00"
"5000347078255","Niquitin Clear Patches","1","17.99","0.86","0.00"
"5020535009465","NUAGE body care range aqueous cream 500ml ","1","1.49","0.25","0.00"
"4062981021937","NUMARK IBUPROFEN 400MG 96TAB","1","10.99","1.83","0.00"
"5010441014134","NUMARK KIDS CHEWABLE M/VIT MINERALS 30","2","5.58","0.94","0.00"
"5000158105591","NUROFEN PLUS TABLETS 32","1","11.29","1.88","0.00"
"5012616291654","NYTOL ONE A NGT 20 TABLETS","1","8.19","1.37","0.00"
"50483464","Optrex Infected Eye Drops","1","7.99","1.33","0.00"
"5060025370026","Orajel Mouth Gel 10% Blue 5.3g","1","4.79","0.80","0.00"
"5425010090028","PAPER MINTS","1","1.69","0.28","0.00"
"5017123055225","PARACETAMOL CAPS 500mg 16","4","2.20","0.36","0.00"
"5054563076137","Piriton Allergy Tabs 4mg 60 Allergy Tablets  4mg","2","16.98","2.84","0.00"
"999","Prescriptions Nhs","44","435.60","0.00","0.00"
"998","Prescriptions Private","7","257.46","0.00","0.00"
"5025042022549","PURE CASTOR OIL 150ML","1","6.99","1.17","0.00"
"5018632152641","SAFE & SOUND first aid bandages & dressings absorbent lint 25g","1","3.24","0.54","0.00"
"5011309167214","Savlon Advan Healing Gel 50g","1","5.50","0.92","0.00"
